#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec deg    hPa  degC  degC  degC  nmi    ft
2010 03 26 18 50  11  7.0  8.9  1.66 10.81  6.20 999 1000.5  -2.4   1.1 999.0 99.0 99.00
2010 03 26 19 50   9  7.4  9.5 99.00 99.00 99.00 999  999.7  -2.2   1.2 999.0 99.0 99.00
2010 03 26 20 50  13  7.0  9.6 99.00 99.00 99.00 999  998.9  -1.8   1.2 999.0 99.0 99.00
2010 03 26 21 50  22  6.6  8.3  1.70 10.81  6.11 999  998.1  -1.4   1.2 999.0 99.0 99.00
2010 03 26 22 50  37  5.6  6.9  1.71 10.00  6.31 999  996.8  -1.3   1.2 999.0 99.0 99.00
2010 03 26 23 50  41  5.3  6.6  1.69 10.81  6.15 999  995.3  -1.2   1.2 999.0 99.0 99.00
2010 03 27 00 50  19  8.3 10.3 99.00 99.00 99.00 999  993.9  -0.5   1.2 999.0 99.0 99.00
2010 03 27 01 50  28 11.1 12.9 99.00 99.00 99.00 999  992.6  -0.5 999.0 999.0 99.0 99.00
2010 03 27 02 50  34 11.1 99.0 99.00 99.00 99.00 999  991.4  -0.3   1.2 999.0 99.0 99.00
2010 03 27 03 50  36 12.8 14.8 99.00 99.00 99.00 999  990.4  -0.3   1.2 999.0 99.0 99.00
2010 03 27 04 50  41 12.2 14.2  2.04  6.25  5.38 999  989.8  -0.4   1.2 999.0 99.0 99.00
2010 03 27 05 50  42 13.2 15.3  2.43  6.25  5.65 999  989.4  -0.4   1.2 999.0 99.0 99.00
2010 03 27 06 50  44 13.0 15.3  2.57  6.67  5.83 999  989.0  -0.4   1.2 999.0 99.0 99.00
2010 03 27 07 50  38 13.0 15.6  2.33  7.14  5.56 999  988.7  -0.2   1.2 999.0 99.0 99.00
2010 03 27 08 50  41 99.0 16.4 99.00 99.00 99.00 999  988.5 999.0   1.2 999.0 99.0 99.00
2010 03 27 09 50  28 14.3 99.0 99.00 99.00 99.00 999 9999.0  -0.6 999.0 999.0 99.0 99.00
2010 03 27 10 50  18 14.8 17.8  2.98  7.69  5.87 999  987.7  -0.6   1.2 999.0 99.0 99.00
2010 03 27 11 50  16 13.8 16.1  2.74  7.14  5.88 999  987.4  -0.9   1.2 999.0 99.0 99.00
2010 03 27 12 50  19 12.2 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0 99.00
2010 03 27 13 50  11 12.0 99.0 99.00 99.00 99.00 999 9999.0  -1.5   1.2 999.0 99.0 99.00
2010 03 27 14 50  12 11.6 13.6 99.00 99.00 99.00 999  986.6  -1.3   1.2 999.0 99.0 99.00
2010 03 27 15 50   8 11.3 13.7 99.00 99.00 99.00 999  986.5  -1.7   1.2 999.0 99.0 99.00
2010 03 27 16 50  20 10.6 99.0 99.00 99.00 99.00 999  986.5  -1.8   1.2 999.0 99.0 99.00
2010 03 27 17 50  22 11.2 13.4 99.00 99.00 99.00 999  986.8  -2.1   1.2 999.0 99.0 99.00
2010 03 27 18 50  15 12.2 14.4 99.00  7.14  6.02 999  987.0  -2.4   1.2 999.0 99.0 99.00
2010 03 27 19 50  16 11.7 14.1 99.00 99.00 99.00 999  987.1  -3.1   1.2 999.0 99.0 99.00
2010 03 27 20 50  15 12.6 14.7 99.00 99.00 99.00 999  987.4  -3.4   1.2 999.0 99.0 99.00
2010 03 27 22 50  17 11.6 13.8  3.00  7.14  6.17 999  987.6  -3.7   1.2 999.0 99.0 99.00
2010 03 27 23 50  12 11.0 13.7  2.73  7.69  6.10 999  987.8  -4.3   1.2 999.0 99.0 99.00
2010 03 28 00 50  12 11.7 99.0 99.00 99.00 99.00 999 9999.0  -4.4 999.0 999.0 99.0 99.00
2010 03 28 01 50  19 11.6 99.0 99.00 99.00 99.00 999  987.6  -4.6   1.1 999.0 99.0 99.00
2010 03 28 02 50   4 11.4 13.2  2.79  7.69  6.24 999  987.8  -4.7   1.1 999.0 99.0 99.00
2010 03 28 03 50   2 11.4 13.7 99.00 99.00 99.00 999  988.0  -4.8   1.1 999.0 99.0 99.00
2010 03 28 04 50 356 12.0 14.2 99.00 99.00 99.00 999  988.3  -5.2   1.1 999.0 99.0 99.00
2010 03 28 05 50   3 11.4 13.6  3.03 16.00  6.58 999  988.6  -5.8   1.1 999.0 99.0 99.00
2010 03 28 06 50 357 10.2 13.3  3.17 16.00  7.01 999  988.9  -6.0   1.1 999.0 99.0 99.00
2010 03 28 07 50  10 10.8 14.5  3.16 16.00  7.08 999  989.2  -6.1   1.1 999.0 99.0 99.00
2010 03 28 08 50  10 11.0 13.3  3.30 16.00  7.08 999  989.3  -6.7   1.1 999.0 99.0 99.00
2010 03 28 09 50 358  8.1 10.6  3.17 14.81  7.24 999  989.2  -6.6   1.1 999.0 99.0 99.00
2010 03 28 10 50 357  8.7 11.9  2.88 14.81  7.01 999  989.3  -7.2   1.1 999.0 99.0 99.00
2010 03 28 11 50   5  8.2 12.4  2.87 14.81  7.03 999  989.3  -7.1   1.1 999.0 99.0 99.00
2010 03 28 12 50 359  8.8 11.3  2.84  7.69  6.68 999  989.5  -7.2   1.1 999.0 99.0 99.00
2010 03 28 13 50   7  7.7  9.6  2.58 14.81  6.85 999  989.6  -7.6   1.0 999.0 99.0 99.00
2010 03 28 14 50 345  9.2 12.2  2.70 13.79  6.60 999  989.8  -7.4   1.1 999.0 99.0 99.00
2010 03 28 15 50 337  9.7 11.4  2.84 14.81  7.09 999  990.0  -7.9   1.0 999.0 99.0 99.00
2010 03 28 16 50 338  7.0  9.1  2.76 13.79  7.05 999  990.3  -7.7   1.0 999.0 99.0 99.00
2010 03 28 17 50   0  8.8 10.9  2.55 13.79  6.89 999  990.5  -8.1   1.0 999.0 99.0 99.00
2010 03 28 18 50 329  8.0 10.0 99.00 99.00 99.00 999  990.9  -8.2   1.0 999.0 99.0 99.00
2010 03 28 19 50 330  6.1  8.5  2.46 12.12  6.94 999  991.1  -8.0   1.0 999.0 99.0 99.00
2010 03 28 20 50 323  8.3 11.0  2.37 13.79  7.11 999  991.9  -7.9   1.0 999.0 99.0 99.00
2010 03 28 21 50 342  6.5  8.7  2.16 13.79  6.87 999  992.2  -7.8   1.0 999.0 99.0 99.00
2010 03 28 23 50 332  5.1  7.2  1.94 13.79  6.72 999  992.8  -7.4   1.1 999.0 99.0 99.00
2010 03 29 00 50 321  4.6  7.1  2.06 13.79  7.24 999  993.1  -7.3   1.1 999.0 99.0 99.00
2010 03 29 01 50 338  4.3  6.2  1.85 12.90  6.85 999  993.4  -7.6   1.1 999.0 99.0 99.00
2010 03 29 02 50 311  5.1  7.5  1.78 12.90  6.86 999  993.8  -7.5   1.1 999.0 99.0 99.00
2010 03 29 03 50 320  5.1  7.0  1.82 12.90  6.85 999  994.2  -7.5   1.1 999.0 99.0 99.00
2010 03 29 04 50 310  7.4 10.7  1.71 12.90  6.68 999  994.5  -7.5   1.1 999.0 99.0 99.00
2010 03 29 05 50 320  6.7  8.1 99.00 99.00 99.00 999  995.0  -7.8   1.0 999.0 99.0 99.00
2010 03 29 06 50 320  7.1  8.7  1.75 12.90  6.48 999  995.5  -8.0   1.0 999.0 99.0 99.00
2010 03 29 07 50 316  8.2  9.8  1.65 12.90  6.22 999  996.0  -7.9   1.0 999.0 99.0 99.00
2010 03 29 08 50 327  7.9 10.4  1.63 12.12  6.51 999  996.2  -7.9   1.0 999.0 99.0 99.00
2010 03 29 09 50 327  7.6  9.4  1.81 12.90  6.38 999  996.6  -8.2   1.1 999.0 99.0 99.00
2010 03 29 10 50 311  6.5  8.6  1.83 12.12  6.59 999  996.9  -8.0   1.0 999.0 99.0 99.00
2010 03 29 11 50 310  6.9 10.0  1.71 12.90  6.70 999  997.3  -7.8   1.0 999.0 99.0 99.00
2010 03 29 12 50 322  4.6  5.8  1.74 12.12  7.04 999  997.7  -8.2   1.0 999.0 99.0 99.00
2010 03 29 13 50 309  5.8  7.9  1.66 12.12  7.40 999  998.0  -7.9   1.0 999.0 99.0 99.00
2010 03 29 14 50 316  5.3  6.6  1.75 12.12  7.50 999  998.4  -7.8   1.0 999.0 99.0 99.00
2010 03 29 15 50 314  4.7  6.9  1.58 12.90  7.22 999  998.5  -7.6   1.0 999.0 99.0 99.00
2010 03 29 16 50 309  4.3  7.2 99.00 99.00 99.00 999  998.6  -7.6   1.0 999.0 99.0 99.00
2010 03 29 17 50 322  2.5  5.1  1.72 12.12  7.48 999  998.7  -7.4   1.0 999.0 99.0 99.00
2010 03 29 18 50  77  2.2  4.2  1.83 12.12  7.96 999  998.9  -7.1   1.0 999.0 99.0 99.00
2010 03 29 19 50  78  3.2  5.2  1.42 12.12  7.22 999  998.8  -6.8   1.0 999.0 99.0 99.00
2010 03 29 20 50  99  5.1  7.2  1.54 11.43  7.97 999  998.8  -6.5   1.1 999.0 99.0 99.00
2010 03 29 21 50 114  7.0  9.3  1.49 11.43  8.16 999  998.7  -6.3   1.1 999.0 99.0 99.00
2010 03 29 22 50 108  9.3 11.4  1.65 11.43  8.56 999  998.5  -6.2   1.1 999.0 99.0 99.00
2010 03 29 23 50 100 10.1 13.1  1.51 11.43  7.34 999  997.8  -5.6   1.2 999.0 99.0 99.00
2010 03 30 00 50  99 11.8 14.0 99.00 99.00 99.00 999  996.8  -4.7   1.2 999.0 99.0 99.00
2010 03 30 01 50 107 13.3 15.4  1.80 10.81  6.00 999  995.9  -4.0   1.2 999.0 99.0 99.00
2010 03 30 02 50 117 13.5 15.8  1.93  5.26  5.30 999  995.2  -3.1   1.2 999.0 99.0 99.00
2010 03 30 03 50 204  6.4  8.5  2.14 10.81  5.77 999  994.5  -1.8   1.1 999.0 99.0 99.00
2010 03 30 04 50 232  7.7  9.1  1.87  5.56  5.69 999  994.7  -1.6   1.2 999.0 99.0 99.00
2010 03 30 05 50 217  7.1  9.3  1.83 10.81  5.57 999  994.9  -3.0   1.1 999.0 99.0 99.00
2010 03 30 06 50 246 11.2 14.3  1.97 12.12  5.90 999  995.3  -1.4   1.1 999.0 99.0 99.00
2010 03 30 07 50 238  8.8 10.7  1.97 11.43  5.61 999  995.6  -1.3   1.1 999.0 99.0 99.00
2010 03 30 08 50 242  9.4 12.1  2.05 10.81  5.90 999  995.8  -0.8   1.1 999.0 99.0 99.00
2010 03 30 09 50 211  9.4 11.8  2.46 12.12  6.33 999  995.9  -1.9   1.1 999.0 99.0 99.00
2010 03 30 10 50 244  5.6  6.7  2.49  9.09  6.58 999  996.0  -3.0   1.0 999.0 99.0 99.00
2010 03 30 11 50 214 11.7 13.5  3.18 10.81  7.41 999  996.2  -2.1   1.1 999.0 99.0 99.00
2010 03 30 12 50 241  7.9  9.3  3.30  9.09  7.21 999  995.7  -2.8   1.1 999.0 99.0 99.00
2010 03 30 13 50 235  8.1 10.0  3.51 11.43  7.63 999  995.5  -2.2   1.0 999.0 99.0 99.00
2010 03 30 14 50 251  8.6 10.7  3.86 10.81  7.90 999  995.5  -3.8   1.0 999.0 99.0 99.00
2010 03 30 15 50 210  5.0  7.1  3.24 10.81  7.51 999  994.9  -2.5   1.0 999.0 99.0 99.00
2010 03 30 16 50 237  0.8  1.8  3.45 10.81  7.56 999  994.4  -3.7   1.0 999.0 99.0 99.00
2010 03 30 17 50 232  7.3  8.7  3.31 10.00  7.57 999  994.3  -3.3   1.0 999.0 99.0 99.00
2010 03 30 18 50 252  4.6  5.8  3.04 10.00  7.22 999  993.9  -4.1   1.0 999.0 99.0 99.00
2010 03 30 19 50 175  1.6  2.5  2.94 10.00  7.08 999  993.2  -2.3   1.1 999.0 99.0 99.00
2010 03 30 20 50 215  1.0  2.4  3.25 10.81  7.34 999  992.8  -2.3   1.1 999.0 99.0 99.00
2010 03 30 21 50 122  2.9  4.2 99.00 99.00 99.00 999  992.1  -2.6   1.1 999.0 99.0 99.00
2010 03 30 22 50 100  2.6  3.8  2.90 10.00  7.33 999  991.2  -2.3   1.1 999.0 99.0 99.00
2010 03 30 23 50 100  2.5  3.4  2.64 10.00  7.12 999  990.4  -2.0   1.2 999.0 99.0 99.00
2010 03 31 00 50  86  1.7  2.8  2.79  9.09  7.28 999  989.6  -1.5   1.3 999.0 99.0 99.00
2010 03 31 01 50  99  3.5  4.8  2.32  8.33  6.79 999  988.7  -1.6   1.4 999.0 99.0 99.00
2010 03 31 02 50 106  3.7  5.6  2.13  9.09  6.62 999  987.8  -1.4   1.4 999.0 99.0 99.00
2010 03 31 03 50 109  1.6  2.3  2.00  9.09  6.58 999  986.7  -1.7   1.3 999.0 99.0 99.00
2010 03 31 04 50  97  1.9  2.7  2.09  7.69  6.51 999  986.4  -1.8   1.4 999.0 99.0 99.00
2010 03 31 05 50  87  2.5  3.5 99.00 99.00 99.00 999  986.3  -1.9   1.3 999.0 99.0 99.00
2010 03 31 06 50  74  1.7  2.9  1.75  8.33  6.38 999  986.1  -1.8   1.3 999.0 99.0 99.00
2010 03 31 07 50 308  2.7  3.3  1.67  8.33  6.35 999  986.1  -2.0   1.2 999.0 99.0 99.00
2010 03 31 09 50   3  4.0  4.8  1.37  9.09  6.10 999  986.4  -2.7   1.2 999.0 99.0 99.00
2010 03 31 10 50 291  3.8  4.3  1.46  9.09  6.33 999  986.5  -2.8   1.2 999.0 99.0 99.00
2010 03 31 11 50 290  3.6  4.5  1.46  9.09  6.45 999  986.8  -2.0   1.1 999.0 99.0 99.00
2010 03 31 12 50 260  6.4  7.4  1.35 10.00  6.19 999  987.5  -2.6   1.2 999.0 99.0 99.00
2010 03 31 13 50 279  5.8  7.3  1.28  7.69  6.15 999  988.0  -2.5   1.2 999.0 99.0 99.00
2010 03 31 14 50 265  8.6 10.0  1.25  9.09  5.74 999  989.0  -2.0   1.2 999.0 99.0 99.00
2010 03 31 15 50 256  9.7 11.8  1.32  9.09  5.27 999  989.9  -2.2   1.2 999.0 99.0 99.00
2010 03 31 16 50 267 10.0 12.7  1.35  8.33  4.89 999  990.6  -2.5   1.2 999.0 99.0 99.00
2010 03 31 17 50 252  9.3 11.7  1.41  9.09  4.92 999  991.2  -2.5   1.1 999.0 99.0 99.00
2010 03 31 18 50 248  9.6 12.2  1.42  9.09  4.79 999  991.9  -2.6   1.1 999.0 99.0 99.00
2010 03 31 19 50 260 10.9 12.7  1.63  5.26  4.96 999  992.4  -2.7   1.1 999.0 99.0 99.00
2010 03 31 20 50 262  7.8 11.0  1.99  9.09  5.52 999  992.8  -2.3   1.1 999.0 99.0 99.00
2010 03 31 21 50 258  8.7 10.3  2.21  9.09  6.09 999  993.4  -2.1   1.2 999.0 99.0 99.00
2010 03 31 22 50 257  7.1  9.5  2.51  9.09  6.70 999  993.9  -2.2   1.2 999.0 99.0 99.00
2010 03 31 23 50 253  5.4  8.2  2.59 11.43  7.04 999  994.4  -2.2   1.2 999.0 99.0 99.00
2010 04 01 00 50 238  5.3  7.3  3.13 10.81  7.86 999  994.5  -2.0   1.3 999.0 99.0 99.00
2010 04 01 01 50 222  2.9  4.3  3.39 10.81  7.74 999  994.5  -1.9   1.3 999.0 99.0 99.00
2010 04 01 02 50 206  1.9  3.1  3.19 10.81  7.90 999  994.4  -2.0   1.3 999.0 99.0 99.00
2010 04 01 03 50 130  1.8  3.3  3.58 10.81  8.34 999  994.5  -2.0   1.3 999.0 99.0 99.00
2010 04 01 04 50  46  0.5  2.3 99.00 99.00 99.00 999  994.4  -2.2   1.3 999.0 99.0 99.00
2010 04 01 05 50  50  2.5  4.1  3.17 11.43  8.21 999  994.3  -2.9   1.3 999.0 99.0 99.00
2010 04 01 06 50 327  2.3  4.1  2.90 11.43  8.06 999  994.1  -3.2   1.2 999.0 99.0 99.00
2010 04 01 07 50   9  5.4  6.7  3.07 11.43  8.26 999  993.9  -3.6   1.2 999.0 99.0 99.00
2010 04 01 08 50  13  6.0  7.8  3.03 14.81  8.58 999  993.8  -3.5   1.2 999.0 99.0 99.00
2010 04 01 09 50 359  8.2 10.1  3.07 14.81  8.49 999  993.6  -3.1   1.2 999.0 99.0 99.00
2010 04 01 10 50 349  8.4 10.1  3.12 14.81  8.40 999  993.4  -3.1   1.2 999.0 99.0 99.00
2010 04 01 11 50 337  9.8 11.7  2.96 13.79  8.01 999  993.5  -2.7   1.2 999.0 99.0 99.00
2010 04 01 12 50 328 10.1 11.9  2.98 14.81  7.67 999  993.6  -2.6   1.2 999.0 99.0 99.00
2010 04 01 13 50 309 10.5 11.9  2.97 10.00  7.29 999  993.8  -2.8   1.1 999.0 99.0 99.00
2010 04 01 14 50 290 13.1 15.4  2.96 10.00  6.76 999  993.9  -2.8   1.1 999.0 99.0 99.00
2010 04 01 15 50 298 13.8 15.9  2.95 13.79  6.27 999  994.2  -3.0   1.1 999.0 99.0 99.00
2010 04 01 16 50 304 12.5 14.6  2.77 13.79  6.56 999  993.8  -2.7   1.1 999.0 99.0 99.00
2010 04 01 17 50 311 12.0 14.1  2.84  7.69  6.25 999  994.6  -3.0   1.1 999.0 99.0 99.00
2010 04 01 18 50 305 11.3 12.9  2.69  8.33  6.35 999  994.9  -3.1   1.1 999.0 99.0 99.00
2010 04 01 19 50 328  9.8 12.0  2.94 13.79  6.44 999  995.2  -3.0   1.1 999.0 99.0 99.00
2010 04 01 20 50 320  8.8 10.2  2.85  7.69  6.36 999  996.1  -2.6   1.1 999.0 99.0 99.00
2010 04 01 21 50 313  9.2 11.0  2.53  8.33  6.01 999  996.8  -2.3   1.2 999.0 99.0 99.00
2010 04 01 22 50 306  8.1 10.0  2.66  9.09  6.19 999  997.1  -3.1   1.2 999.0 99.0 99.00
2010 04 01 23 50 318 10.3 12.0  2.46  6.67  6.33 999  997.3  -2.4   1.2 999.0 99.0 99.00
2010 04 02 00 50 340  7.9  9.5  2.52  8.33  6.29 999  997.4  -2.8   1.2 999.0 99.0 99.00
2010 04 02 01 50 339  8.6 11.0  2.48  9.09  6.77 999  997.5  -2.7   1.2 999.0 99.0 99.00
2010 04 02 02 50 354  5.1  6.3  2.57 13.79  6.70 999  997.5  -2.8   1.2 999.0 99.0 99.00
2010 04 02 03 50 304  7.8  9.5  2.68  8.33  7.09 999  997.9  -3.6   1.2 999.0 99.0 99.00
2010 04 02 04 50   5  7.3  9.2  2.35 11.43  6.97 999  998.4  -2.8   1.2 999.0 99.0 99.00
2010 04 02 05 50   0  6.5  7.8  2.33  7.69  6.74 999  999.0  -2.7   1.1 999.0 99.0 99.00
2010 04 02 06 50 352  6.2  7.7  2.48 12.12  7.29 999 1000.1  -2.5   1.1 999.0 99.0 99.00
2010 04 02 07 50 338  4.3  6.2  2.35  8.33  6.92 999 1000.9  -2.6   1.1 999.0 99.0 99.00
2010 04 02 08 50 335  4.5  5.8  2.26  7.69  6.80 999 1001.7  -2.6   1.1 999.0 99.0 99.00
2010 04 02 09 50 355  4.9  6.5  2.16 10.00  6.72 999 1002.2  -2.7   1.1 999.0 99.0 99.00
2010 04 02 10 50 346  3.6 99.0 99.00 99.00 99.00 999 1003.2  -2.6   1.1 999.0 99.0 99.00
2010 04 02 12 50 320  3.7 99.0 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2010 04 02 13 50 287  3.2 99.0 99.00 99.00 99.00 999 9999.0  -2.6 999.0 999.0 99.0 99.00
2010 04 02 14 50 291  3.8  5.6  2.08  9.09  6.79 999 1005.7  -2.5   1.1 999.0 99.0 99.00
2010 04 02 15 50 276  1.8  3.3  2.18  8.33  6.80 999 1006.0  -2.9   1.1 999.0 99.0 99.00
2010 04 02 16 50 344  2.4  3.5  2.19  7.69  6.89 999 1006.5  -4.2   1.1 999.0 99.0 99.00
2010 04 02 17 50 320  4.0  5.6  2.20 10.00  6.81 999 1006.9  -2.8   1.1 999.0 99.0 99.00
2010 04 02 18 50 317  4.2  5.9  2.25 10.00  7.16 999 1007.6  -2.7   1.1 999.0 99.0 99.00
2010 04 02 19 50 329  5.2  7.3  2.32  9.09  7.08 999 1008.1  -2.6   1.1 999.0 99.0 99.00
2010 04 02 20 50 317  4.5  5.7 99.00 99.00 99.00 999 1007.7  -2.8   1.1 999.0 99.0 99.00
2010 04 02 21 50 354  3.9  5.4 99.00 99.00 99.00 999 1007.7  -2.9   1.2 999.0 99.0 99.00
2010 04 02 22 50  24  3.1  4.2  1.92  9.09  6.65 999 1007.8  -2.6   1.2 999.0 99.0 99.00
2010 04 02 23 50  11  2.2  3.1  1.69 10.00  6.59 999 1008.0  -2.7   1.3 999.0 99.0 99.00
2010 04 03 00 50  55  2.4  4.0  1.74 10.81  6.53 999 1007.5  -2.1   1.4 999.0 99.0 99.00
2010 04 03 01 50  67  3.8  4.9  1.73 10.00  6.81 999 1006.6  -2.5   1.4 999.0 99.0 99.00
2010 04 03 02 50  86  3.9  5.1  1.86 10.00  7.13 999 1005.8  -2.5   1.4 999.0 99.0 99.00
2010 04 03 03 50  87  5.5  7.6  1.65  9.09  6.80 999 1005.4  -2.7   1.4 999.0 99.0 99.00
2010 04 03 04 50  98  6.7  8.0 99.00 99.00 99.00 999 1004.9  -2.8   1.4 999.0 99.0 99.00
2010 04 03 05 50  88  7.4  8.9  1.67 10.00  7.02 999 1003.8  -2.6   1.3 999.0 99.0 99.00
2010 04 03 06 50  86  9.2 11.1 99.00 99.00 99.00 999 1002.3  -2.5   1.2 999.0 99.0 99.00
2010 04 03 07 50  85 10.5 12.9 99.00 16.00  7.73 999 1001.5  -2.4   1.2 999.0 99.0 99.00
2010 04 03 08 50  96 11.9 99.0 99.00 99.00 99.00 999 1000.3  -2.3 999.0 999.0 99.0 99.00
2010 04 03 09 50  86 11.4 13.2  1.73 10.00  5.47 999  999.1  -2.6   1.2 999.0 99.0 99.00
2010 04 03 10 50 103 11.1 13.1  1.87 10.00  5.38 999  997.2  -3.1   1.2 999.0 99.0 99.00
2010 04 03 11 50  88 11.2 13.1  1.83  5.26  5.33 999  995.3  -2.9   1.2 999.0 99.0 99.00
2010 04 03 12 50  69 11.9 14.6  1.89  5.00  5.24 999  993.7  -2.9   1.2 999.0 99.0 99.00
2010 04 03 13 50  63 12.1 14.2  1.95  5.26  5.18 999  992.8  -2.6   1.2 999.0 99.0 99.00
2010 04 03 14 50  61 11.9 14.0  1.94  5.56  5.14 999  991.7  -2.5   1.2 999.0 99.0 99.00
2010 04 03 15 50  55 11.5 13.4  1.97  5.56  5.17 999  991.3  -2.0   1.2 999.0 99.0 99.00
2010 04 03 16 50  54 10.2 11.6  2.24  5.88  5.31 999  991.1  -1.7   1.2 999.0 99.0 99.00
2010 04 03 18 50  46 11.3 13.4  2.88  6.67  5.86 999  991.3  -1.4   1.2 999.0 99.0 99.00
2010 04 03 19 50  45 11.6 13.3  3.02  7.14  6.01 999  991.7  -1.4   1.2 999.0 99.0 99.00
2010 04 03 20 50  43 13.0 16.1  3.13  7.69  6.12 999  992.0  -1.7   1.2 999.0 99.0 99.00
2010 04 03 21 50  39 12.7 15.0 99.00 99.00 99.00 999  992.2  -2.0   1.2 999.0 99.0 99.00
2010 04 03 22 50  44 13.0 15.2 99.00 99.00 99.00 999  992.6  -1.8   1.2 999.0 99.0 99.00
2010 04 03 23 50  52 12.5 14.5  3.12  7.14  6.19 999  992.8  -1.7   1.2 999.0 99.0 99.00
2010 04 04 00 50  57 11.5 13.6  2.98  7.14  5.97 999  992.7  -1.5   1.2 999.0 99.0 99.00
2010 04 04 01 50  47 10.5 12.5  2.77  7.14  5.98 999  992.7  -1.4   1.2 999.0 99.0 99.00
2010 04 04 02 50  49 11.2 12.8  2.35  7.14  5.80 999  992.4  -1.2   1.2 999.0 99.0 99.00
2010 04 04 03 50  50 11.8 13.3  2.57  7.69  5.87 999  992.3  -1.1   1.2 999.0 99.0 99.00
2010 04 04 04 50  47 11.8 13.6 99.00 99.00 99.00 999  992.0  -1.1   1.2 999.0 99.0 99.00
2010 04 04 05 50  42 11.4 13.9 99.00 99.00 99.00 999  991.6  -1.0   1.2 999.0 99.0 99.00
2010 04 04 06 50  35 12.5 16.1 99.00 10.81  9.12 999  991.6  -1.1   1.2 999.0 99.0 99.00
2010 04 04 07 50  23 13.4 16.8  5.27 12.90  8.62 999  991.7  -1.7   1.2 999.0 99.0 99.00
2010 04 04 08 50  17 15.1 19.2  5.44 12.90  8.75 999  991.5  -2.3   1.2 999.0 99.0 99.00
2010 04 04 09 50  10 16.1 20.3  4.84 13.79  8.11 999  991.4  -3.3   1.2 999.0 99.0 99.00
2010 04 04 10 50   3 16.6 20.2  4.99 12.90  7.93 999  991.6  -4.0   1.2 999.0 99.0 99.00
2010 04 04 11 50 353 16.6 20.1  4.56 12.90  7.54 999  992.6  -4.4   1.2 999.0 99.0 99.00
2010 04 04 12 50 345 15.6 18.5  4.30 11.43  7.28 999  993.3  -4.8   1.2 999.0 99.0 99.00
2010 04 04 13 50 339 13.9 16.6  4.63 12.90  7.98 999  994.2  -5.2   1.2 999.0 99.0 99.00
2010 04 04 14 50 328 13.0 15.4  4.24 12.90  7.49 999  995.4  -5.5   1.2 999.0 99.0 99.00
2010 04 04 15 50 330 11.7 15.2  3.61 12.90  7.29 999  996.2  -6.0   1.1 999.0 99.0 99.00
2010 04 04 16 50 323 12.4 14.3  3.67 12.90  7.31 999  997.5  -6.1   1.1 999.0 99.0 99.00
2010 04 04 18 50 311  9.7 13.0  3.52 12.12  7.52 999  999.1  -5.9   1.1 999.0 99.0 99.00
2010 04 04 19 50 303 12.4 15.7  3.57 12.90  7.54 999  999.8  -5.3   1.1 999.0 99.0 99.00
2010 04 04 20 50 295 13.3 15.9  3.44 11.43  7.16 999 1000.5  -5.4   1.1 999.0 99.0 99.00
2010 04 04 21 50 293 10.3 13.4  3.21 12.12  7.03 999 1000.7  -4.8   1.1 999.0 99.0 99.00
2010 04 04 22 50 291  9.7 11.9  3.60 12.12  7.44 999 1001.0  -4.9   1.1 999.0 99.0 99.00
2010 04 04 23 50 309  8.2  9.8  2.94 12.12  7.01 999 1001.1  -5.0   1.2 999.0 99.0 99.00
2010 04 05 00 50 301  8.0  9.7  3.15 11.43  7.48 999 1001.2  -4.9   1.2 999.0 99.0 99.00
2010 04 05 01 50 296  6.7 99.0 99.00 99.00 99.00 999 1001.2  -5.0 999.0 999.0 99.0 99.00
2010 04 05 02 50 294  9.7 99.0 99.00 99.00 99.00 999 9999.0  -4.9 999.0 999.0 99.0 99.00
2010 04 05 03 50 283 11.8 14.2 99.00 11.43  5.23 999 1001.9  -4.9   1.1 999.0 99.0 99.00
2010 04 05 04 50 285 13.4 16.6 99.00 99.00 99.00 999 1001.5  -4.0   1.1 999.0 99.0 99.00
2010 04 05 05 50 301  8.8 10.1  2.98 12.90  6.89 999 1001.6  -4.5   1.1 999.0 99.0 99.00
2010 04 05 06 50 290 12.9 15.7  2.92 12.12  6.98 999 1002.0  -4.3   1.1 999.0 99.0 99.00
2010 04 05 07 50 286 12.6 15.6  3.01 12.12  6.89 999 1001.9  -4.0   1.1 999.0 99.0 99.00
2010 04 05 08 50 300 10.2 12.5  3.17 12.12  6.70 999 1001.8  -4.6   1.1 999.0 99.0 99.00
2010 04 05 09 50 309  8.9 10.9  2.75 12.12  6.79 999 1002.3  -5.1   1.1 999.0 99.0 99.00
2010 04 05 10 50 308  8.9 10.9  2.87 12.12  6.92 999 1002.3  -4.9   1.1 999.0 99.0 99.00
2010 04 05 11 50 302 11.1 99.0 99.00 99.00 99.00 999 9999.0  -5.0 999.0 999.0 99.0 99.00
2010 04 05 12 50 303 11.4 14.1  2.60 10.81  6.42 999 1003.3  -5.4   1.1 999.0 99.0 99.00
2010 04 05 13 50 292 12.3 15.4  2.69 10.81  6.14 999 1003.4  -4.6   1.1 999.0 99.0 99.00
