YYYY MM DD hh WD   WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS
1999 01 11 13 999 99.0 99.0 99.00 99.00 99.00 999  974.7   -.5   3.0 999.0 99.0
1999 01 11 14 999 99.0 99.0  6.37 11.11  8.68 999  974.6   -.8   3.0 999.0 99.0
1999 01 11 15 999 99.0 99.0  5.86 11.11  8.33 999  974.2   -.6   3.0 999.0 99.0
1999 01 11 16 999 99.0 99.0 99.00 99.00 99.00 999  974.1   -.7   3.0 999.0 99.0
1999 01 11 17 999 99.0 99.0  6.98 11.11  8.83 999  973.6   -.8   3.0 999.0 99.0
1999 01 11 18 999 99.0 99.0  7.22 11.11  8.84 999  973.3   -.8   3.0 999.0 99.0
1999 01 11 19 999 99.0 99.0  6.33 12.50  8.27 999  973.0   -.9   3.0 999.0 99.0
1999 01 11 20 999 99.0 99.0  6.74 11.11  8.55 999  972.8   -.9   3.0 999.0 99.0
1999 01 11 21 999 99.0 99.0  7.37 11.11  8.92 999  972.8  -1.0   3.0 999.0 99.0
1999 01 11 22 999 99.0 99.0  7.10 12.50  8.63 999  973.0   -.9   3.0 999.0 99.0
1999 01 11 23 999 99.0 99.0  5.91 11.11  8.21 999  972.9   -.8   3.0 999.0 99.0
1999 01 12 00 999 99.0 99.0  7.08 12.50  8.91 999  972.6  -1.0   3.0 999.0 99.0
1999 01 12 01 999 99.0 99.0  7.11 12.50  9.04 999  972.7  -1.2   3.0 999.0 99.0
1999 01 12 02 999 99.0 99.0  7.24 12.50  9.14 999  972.6  -1.6   3.0 999.0 99.0
1999 01 12 03 999 99.0 99.0  7.08 12.50  9.24 999  972.7  -1.7   3.1 999.0 99.0
1999 01 12 04 999 99.0 99.0  6.91 12.50  9.20 999  972.6  -1.2   3.1 999.0 99.0
1999 01 12 05 999 99.0 99.0  7.39 12.50  9.18 999  972.5  -1.0   3.1 999.0 99.0
1999 01 12 06 999 99.0 99.0  6.14 11.11  8.48 999  972.5   -.9   3.1 999.0 99.0
1999 01 12 07 999 99.0 99.0  6.36 12.50  8.49 999  972.6   -.9   3.0 999.0 99.0
1999 01 12 08 999 99.0 99.0  6.80 11.11  8.61 999  972.5   -.9   3.0 999.0 99.0
1999 01 12 09 999 99.0 99.0  6.43 12.50  8.73 999  972.3   -.6   3.0 999.0 99.0
1999 01 12 10 999 99.0 99.0  6.27 12.50  8.31 999  972.5   -.9   3.0 999.0 99.0
1999 01 12 11 999 99.0 99.0  7.56 12.50  8.87 999  972.8  -1.2   3.0 999.0 99.0
1999 01 12 12 999 99.0 99.0  7.07 12.50  8.84 999  972.5  -1.1   3.1 999.0 99.0
1999 01 12 13 999 99.0 99.0  7.03 12.50  8.87 999  972.5   -.8   3.1 999.0 99.0
1999 01 12 14 999 99.0 99.0  6.53 12.50  8.87 999  972.2   -.9   3.1 999.0 99.0
1999 01 12 15 999 99.0 99.0  6.20 12.50  8.50 999  972.3  -1.4   3.1 999.0 99.0
1999 01 12 16 999 99.0 99.0 99.00 99.00 99.00 999  972.3  -1.3   3.1 999.0 99.0
1999 01 12 17 999 99.0 99.0  6.08 12.50  8.53 999  972.2  -1.3   3.1 999.0 99.0
1999 01 12 18 999 99.0 99.0 99.00 99.00 99.00 999  972.3  -1.6   3.1 999.0 99.0
1999 01 12 19 999 99.0 99.0  6.58 12.50  8.57 999  972.8  -1.5   3.1 999.0 99.0
1999 01 12 20 999 99.0 99.0 99.00 99.00 99.00 999  973.1  -1.4   3.1 999.0 99.0
1999 01 12 21 999 99.0 99.0  5.99 12.50  8.20 999  973.6  -1.6   3.1 999.0 99.0
1999 01 12 22 999 99.0 99.0  6.77 11.11  8.58 999  974.1  -1.8   3.1 999.0 99.0
1999 01 12 23 999 99.0 99.0  5.57 11.11  8.05 999  974.4  -2.1   3.1 999.0 99.0
1999 01 13 00 999 99.0 99.0  6.00 11.11  8.38 999  974.6  -2.1   3.0 999.0 99.0
1999 01 13 01 999 99.0 99.0  5.47 11.11  8.02 999  974.7  -2.2   3.0 999.0 99.0
1999 01 13 02 999 99.0 99.0  5.26 11.11  8.03 999  974.9  -2.5   2.9 999.0 99.0
1999 01 13 03 999 99.0 99.0  5.62 11.11  8.26 999  975.5  -2.5   2.9 999.0 99.0
1999 01 13 04 999 99.0 99.0  5.30 11.11  8.27 999  976.0  -2.6   2.9 999.0 99.0
1999 01 13 05 999 99.0 99.0  4.89 11.11  7.88 999  976.6  -2.8   2.9 999.0 99.0
1999 01 13 06 999 99.0 99.0  5.23 11.11  8.13 999  976.8  -2.9   2.9 999.0 99.0
1999 01 13 07 999 99.0 99.0  5.43 11.11  8.20 999  977.4  -3.2   2.9 999.0 99.0
1999 01 13 08 999 99.0 99.0 99.00 99.00 99.00 999  977.7  -3.4   2.9 999.0 99.0
1999 01 13 09 999 99.0 99.0  5.19 11.11  7.82 999  978.1  -3.0   2.9 999.0 99.0
1999 01 13 10 999 99.0 99.0  5.01 11.11  7.76 999  978.6  -2.9   2.9 999.0 99.0
1999 01 13 11 999 99.0 99.0  5.14 11.11  7.86 999  979.1  -3.2   2.9 999.0 99.0
1999 01 13 12 999 99.0 99.0  4.92 11.11  7.97 999  979.5  -3.1   2.9 999.0 99.0
1999 01 13 13 999 99.0 99.0  5.45 11.11  8.34 999  979.6  -3.8   2.9 999.0 99.0
1999 01 13 14 999 99.0 99.0  4.26 10.00  7.49 999  979.7  -3.6   2.8 999.0 99.0
1999 01 13 15 999 99.0 99.0  4.43 11.11  7.85 999  980.0  -3.9   2.9 999.0 99.0
1999 01 13 16 999 99.0 99.0  4.37 11.11  7.92 999  980.4  -4.3   2.9 999.0 99.0
1999 01 13 17 999 99.0 99.0  4.18 11.11  7.80 999  980.4  -3.7   2.9 999.0 99.0
1999 01 13 18 999 99.0 99.0  3.95 11.11  7.52 999  980.7  -4.0   2.9 999.0 99.0
1999 01 13 19 999 99.0 99.0  4.00 10.00  7.35 999  981.3  -4.5   2.8 999.0 99.0
1999 01 13 20 999 99.0 99.0  4.00 11.11  7.36 999  981.8  -4.4   2.9 999.0 99.0
1999 01 13 21 999 99.0 99.0  3.80 11.11  7.36 999  982.6  -5.3   2.8 999.0 99.0
1999 01 13 22 999 99.0 99.0 99.00 99.00 99.00 999  983.3  -5.0   2.8 999.0 99.0
1999 01 13 23 999 99.0 99.0  3.09 10.00  6.94 999  983.9  -5.1   2.9 999.0 99.0
1999 01 14 00 999 99.0 99.0  3.22 10.00  7.08 999  984.2  -5.0   2.8 999.0 99.0
1999 01 14 01 999 99.0 99.0  3.35 10.00  7.22 999  984.1  -5.6   2.8 999.0 99.0
1999 01 14 02 999 99.0 99.0  3.24 10.00  6.93 999  984.5  -5.3   2.8 999.0 99.0
1999 01 14 03 999 99.0 99.0  3.46 10.00  7.22 999  984.9  -5.5   2.8 999.0 99.0
1999 01 14 04 999 99.0 99.0  2.99  9.09  6.69 999  985.4  -5.5   2.8 999.0 99.0
1999 01 14 05 999 99.0 99.0  2.85 10.00  6.82 999  986.1  -5.4   2.8 999.0 99.0
1999 01 14 06 999 99.0 99.0 99.00 99.00 99.00 999  986.7  -6.3   2.8 999.0 99.0
1999 01 14 07 999 99.0 99.0  2.82 10.00  6.90 999  987.1  -5.8   2.8 999.0 99.0
1999 01 14 08 999 99.0 99.0  2.71  9.09  6.54 999  987.6  -5.9   2.9 999.0 99.0
1999 01 14 09 999 99.0 99.0  2.71  9.09  6.74 999  988.3  -5.9   2.8 999.0 99.0
1999 01 14 10 999 99.0 99.0  2.64 10.00  6.93 999  988.9  -6.3   2.8 999.0 99.0
1999 01 14 11 999 99.0 99.0 99.00 99.00 99.00 999 9999.0  -6.2   2.8 999.0 99.0
1999 01 14 12 999 99.0 99.0  2.49  9.09  7.14 999  988.8  -6.2   2.8 999.0 99.0
1999 01 14 13 999 99.0 99.0  2.57  9.09  7.21 999  988.7  -6.0   2.8 999.0 99.0
1999 01 14 14 999 99.0 99.0  2.40  9.09  7.50 999  988.4  -5.6   2.7 999.0 99.0
1999 01 14 15 999 99.0 99.0  2.32  9.09  7.50 999  987.8  -5.1   2.7 999.0 99.0
1999 01 14 16 999 99.0 99.0  2.29  9.09  7.47 999  987.0  -4.5   2.7 999.0 99.0
1999 01 14 17 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 01 14 18 999 99.0 99.0  1.95  8.33  6.62 999  985.0  -2.9   2.8 999.0 99.0
1999 01 14 19 999 99.0 99.0  1.90  8.33  6.07 999  983.4  -2.6   2.8 999.0 99.0
1999 01 14 20 999 99.0 99.0  2.11  5.56  5.66 999  982.6  -2.2   2.7 999.0 99.0
1999 01 14 21 999 99.0 99.0  1.93  5.56  5.64 999  982.6  -2.1   2.8 999.0 99.0
1999 01 14 22 999 99.0 99.0  1.82  5.88  5.33 999  982.5  -3.0   2.9 999.0 99.0
1999 01 14 23 999 99.0 99.0  1.96  5.26  5.27 999  983.7  -3.9   2.9 999.0 99.0
1999 01 15 00 999 99.0 99.0  2.38  5.88  5.38 999  984.2  -4.7   2.9 999.0 99.0
1999 01 15 01 999 99.0 99.0  3.18  7.14  5.84 999  984.6  -5.5   2.8 999.0 99.0
1999 01 15 02 999 99.0 99.0  4.31  8.33  6.72 999  984.2  -5.6   2.8 999.0 99.0
1999 01 15 03 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 01 15 04 999 99.0 99.0  4.02 10.00  6.71 999  988.1  -7.1   2.8 999.0 99.0
1999 01 15 05 999 99.0 99.0  4.17  9.09  6.87 999  989.2  -7.5   2.7 999.0 99.0
1999 01 15 06 999 99.0 99.0  4.31 10.00  6.85 999  989.5  -6.9   2.7 999.0 99.0
1999 01 15 07 999 99.0 99.0  4.07 10.00  6.80 999  991.4  -8.7   2.7 999.0 99.0
1999 01 15 08 999 99.0 99.0  4.52 11.11  7.00 999  992.6  -8.9   2.8 999.0 99.0
1999 01 15 09 999 99.0 99.0  4.56 10.00  7.08 999  993.7  -8.4   2.8 999.0 99.0
1999 01 15 10 999 99.0 99.0  4.51 10.00  7.26 999  995.0  -9.0   2.8 999.0 99.0
1999 01 15 11 999 99.0 99.0  4.14 10.00  7.09 999  995.6  -8.9   2.8 999.0 99.0
1999 01 15 12 999 99.0 99.0  4.13  9.09  7.11 999  996.2  -8.9   2.8 999.0 99.0
1999 01 15 13 999 99.0 99.0  3.70  9.09  6.82 999  997.1  -9.3   2.8 999.0 99.0
1999 01 15 14 999 99.0 99.0  3.80  9.09  7.00 999  997.7  -9.3   2.8 999.0 99.0
1999 01 15 15 999 99.0 99.0  3.75  8.33  6.83 999  998.2  -8.9   2.8 999.0 99.0
1999 01 15 16 999 99.0 99.0  3.51  8.33  6.73 999  998.3  -8.8   2.8 999.0 99.0
1999 01 15 17 999 99.0 99.0  3.61  8.33  6.54 999  998.5  -8.5   2.8 999.0 99.0
1999 01 15 18 999 99.0 99.0  3.40  8.33  6.53 999  999.1  -9.1   2.8 999.0 99.0
1999 01 15 19 999 99.0 99.0  3.13  8.33  6.33 999  999.2  -9.1   2.8 999.0 99.0
1999 01 15 20 999 99.0 99.0  3.19  8.33  6.28 999  999.3  -7.9   2.8 999.0 99.0
1999 01 15 21 999 99.0 99.0  2.77  8.33  6.04 999  999.9  -7.6   2.7 999.0 99.0
1999 01 15 22 999 99.0 99.0  2.62  8.33  6.14 999 1000.7  -7.9   2.7 999.0 99.0
1999 01 15 23 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 01 16 00 999 99.0 99.0 99.00 99.00 99.00 999 1001.0  -7.1   2.7 999.0 99.0
1999 01 16 01 999 99.0 99.0  2.44  8.33  6.29 999 1001.1  -7.4   2.7 999.0 99.0
1999 01 16 02 999 99.0 99.0  2.51  8.33  6.33 999 1001.0  -7.2   2.8 999.0 99.0
1999 01 16 03 999 99.0 99.0  2.61  8.33  6.36 999 1001.1  -6.4   2.8 999.0 99.0
1999 01 16 04 999 99.0 99.0  2.66  7.14  6.02 999 1001.4  -6.2   2.8 999.0 99.0
1999 01 16 05 999 99.0 99.0  2.57  8.33  5.95 999 1001.8  -7.0   2.8 999.0 99.0
1999 01 16 06 999 99.0 99.0  2.54  7.69  5.93 999 1002.1  -6.2   2.7 999.0 99.0
1999 01 16 07 999 99.0 99.0  2.40  7.69  5.78 999 1002.3  -6.1   2.7 999.0 99.0
1999 01 16 08 999 99.0 99.0  2.45  7.69  5.86 999 1002.3  -5.0   2.7 999.0 99.0
1999 01 16 09 999 99.0 99.0 99.00 99.00 99.00 999 1002.6  -6.3   2.7 999.0 99.0
1999 01 16 10 999 99.0 99.0  2.14  8.33  5.77 999 1002.6  -5.4   2.7 999.0 99.0
1999 01 16 11 999 99.0 99.0  2.38  7.69  6.31 999 1002.6  -5.0   2.8 999.0 99.0
1999 01 16 12 999 99.0 99.0  2.11  7.69  6.15 999 1002.2  -4.7   2.9 999.0 99.0
1999 01 16 13 999 99.0 99.0  1.95  7.69  6.24 999 1001.8  -4.4   2.9 999.0 99.0
1999 01 16 14 999 99.0 99.0  2.12  7.69  6.30 999 1001.9  -4.9   2.9 999.0 99.0
1999 01 16 15 999 99.0 99.0  2.15  7.69  6.18 999 1002.1  -4.9   2.9 999.0 99.0
1999 01 16 16 999 99.0 99.0  1.95  7.69  5.92 999 1002.2  -4.4   2.9 999.0 99.0
1999 01 16 17 999 99.0 99.0  1.94  7.69  5.94 999 1002.5  -4.5   2.9 999.0 99.0
1999 01 16 18 999 99.0 99.0  1.71  7.14  5.54 999 1002.6  -4.2   2.9 999.0 99.0
1999 01 16 19 999 99.0 99.0  1.98  7.69  5.52 999 1003.2  -4.5   2.9 999.0 99.0
1999 01 16 20 999 99.0 99.0  1.81  7.69  5.30 999 1003.5  -3.6   2.9 999.0 99.0
1999 01 16 21 999 99.0 99.0  1.84  7.69  5.48 999 1004.0  -3.5   2.7 999.0 99.0
1999 01 16 22 999 99.0 99.0  1.88  8.33  5.71 999 1004.1  -3.2   2.7 999.0 99.0
1999 01 16 23 999 99.0 99.0  1.90  7.69  5.85 999 1004.5  -2.9   2.7 999.0 99.0
1999 01 17 00 999 99.0 99.0  1.99  7.69  6.08 999 1004.5  -3.0   2.7 999.0 99.0
1999 01 17 01 999 99.0 99.0  1.94  7.69  6.16 999 1004.3  -3.0   2.7 999.0 99.0
1999 01 17 02 999 99.0 99.0  1.88  8.33  6.28 999 1004.1  -2.6   2.8 999.0 99.0
1999 01 17 03 999 99.0 99.0  2.04  7.69  6.48 999 1003.7  -2.8   2.8 999.0 99.0
1999 01 17 04 999 99.0 99.0  1.95  7.69  6.46 999 1004.3  -3.2   2.9 999.0 99.0
1999 01 17 05 999 99.0 99.0  1.79  7.14  6.47 999 1004.3  -3.3   2.8 999.0 99.0
1999 01 17 06 999 99.0 99.0  1.81  7.14  6.32 999 1004.6  -3.0   2.8 999.0 99.0
1999 01 17 07 999 99.0 99.0  1.58  7.14  6.12 999 1004.6  -2.9   2.8 999.0 99.0
1999 01 17 08 999 99.0 99.0  1.65  6.67  6.24 999 1004.6  -3.0   2.9 999.0 99.0
1999 01 17 09 999 99.0 99.0  1.60  9.09  6.23 999 1004.6  -2.4   2.8 999.0 99.0
1999 01 17 10 999 99.0 99.0  1.45  8.33  5.56 999 1004.8  -2.4   2.8 999.0 99.0
1999 01 17 11 999 99.0 99.0  1.48  8.33  5.18 999 1005.0  -2.4   2.8 999.0 99.0
1999 01 17 12 999 99.0 99.0  1.50  8.33  4.83 999 1005.3  -2.3   2.8 999.0 99.0
1999 01 17 13 999 99.0 99.0  1.54  4.35  4.71 999 1005.4  -2.5   2.8 999.0 99.0
1999 01 17 14 999 99.0 99.0  1.54  4.55  4.61 999 1005.9  -2.8   2.8 999.0 99.0
1999 01 17 15 999 99.0 99.0  1.56  4.55  4.55 999 1006.2  -2.7   2.8 999.0 99.0
1999 01 17 16 999 99.0 99.0  1.47  4.76  4.41 999 1006.6  -3.2   2.9 999.0 99.0
1999 01 17 17 999 99.0 99.0  1.44  5.26  4.52 999 1006.7  -3.0   2.9 999.0 99.0
1999 01 17 18 999 99.0 99.0  1.38  5.00  4.63 999 1007.0  -2.6   2.9 999.0 99.0
1999 01 17 19 999 99.0 99.0  1.52  6.67  5.11 999 1007.6  -2.4   2.9 999.0 99.0
1999 01 17 20 999 99.0 99.0  1.36  6.67  5.23 999 1007.8  -2.0   2.9 999.0 99.0
1999 01 17 21 999 99.0 99.0  1.29  6.67  5.22 999 1008.1  -1.8   2.9 999.0 99.0
1999 01 17 22 999 99.0 99.0  1.26  6.67  5.26 999 1008.1  -1.5   2.9 999.0 99.0
1999 01 17 23 999 99.0 99.0  1.38  6.25  5.40 999 1008.4  -1.4   2.8 999.0 99.0
1999 01 18 00 999 99.0 99.0  1.42  7.14  5.48 999 1008.1  -1.4   2.8 999.0 99.0
1999 01 18 01 999 99.0 99.0 99.00 99.00 99.00 999 9999.0 999.0 999.0 999.0 99.0
1999 01 18 02 999 99.0 99.0  1.68  7.69  5.92 999 1007.3  -1.7   2.9 999.0 99.0
1999 01 18 03 999 99.0 99.0  2.02  8.33  6.34 999 1007.3  -1.7   2.9 999.0 99.0
1999 01 18 04 999 99.0 99.0  2.05  8.33  6.22 999 1007.4  -1.8   2.9 999.0 99.0
1999 01 18 05 999 99.0 99.0  2.50  8.33  6.75 999 1007.4  -1.4   2.9 999.0 99.0
1999 01 18 06 999 99.0 99.0  3.12  9.09  6.43 999 1007.0  -1.1   2.8 999.0 99.0
1999 01 18 07 999 99.0 99.0  3.20  9.09  6.55 999 1007.4   -.9   2.9 999.0 99.0
1999 01 18 08 999 99.0 99.0  3.27  9.09  6.75 999 1007.6  -1.1   2.9 999.0 99.0
1999 01 18 09 999 99.0 99.0  3.45  9.09  6.92 999 1007.6  -1.2   2.9 999.0 99.0
1999 01 18 10 999 99.0 99.0  2.93  9.09  6.60 999 1007.5  -1.2   2.9 999.0 99.0
1999 01 18 11 999 99.0 99.0  2.87  9.09  6.45 999 1007.6  -1.0   2.9 999.0 99.0
1999 01 18 12 999 99.0 99.0  2.58  8.33  6.09 999 1007.3   -.9   2.9 999.0 99.0
1999 01 18 13 999 99.0 99.0  2.73  8.33  6.16 999 1007.6   -.8   2.9 999.0 99.0
1999 01 18 14 999 99.0 99.0  2.61  8.33  6.08 999 1007.7   -.7   2.9 999.0 99.0
1999 01 18 15 999 99.0 99.0  2.53  8.33  6.11 999 1007.5   -.5   2.9 999.0 99.0
1999 01 18 16 999 99.0 99.0  2.41  8.33  6.12 999 1007.0   -.6   2.9 999.0 99.0
1999 01 18 17 999 99.0 99.0  2.23  8.33  5.77 999 1006.9   -.6   2.9 999.0 99.0
1999 01 18 18 999 99.0 99.0  2.43  8.33  5.87 999 1006.8   -.8   2.9 999.0 99.0
1999 01 18 19 999 99.0 99.0  2.20  7.14  5.60 999 1006.8   -.8   2.9 999.0 99.0
1999 01 18 20 999 99.0 99.0  2.47  7.69  5.62 999 1007.0  -1.0   2.9 999.0 99.0
1999 01 18 21 999 99.0 99.0  2.28  7.14  5.48 999 1007.1   -.9   2.9 999.0 99.0
1999 01 18 22 999 99.0 99.0  2.28  7.69  5.58 999 1007.4  -1.0   2.9 999.0 99.0
1999 01 18 23 999 99.0 99.0  2.23  7.14  5.62 999 1007.1  -1.0   2.9 999.0 99.0
1999 01 19 00 999 99.0 99.0  2.21  7.69  5.71 999 1006.7  -1.1   2.9 999.0 99.0
1999 01 19 01 999 99.0 99.0  2.12  7.69  5.72 999 1006.3  -1.2   2.9 999.0 99.0
1999 01 19 02 999 99.0 99.0  2.19  7.69  6.02 999 1006.0  -1.2   2.9 999.0 99.0
1999 01 19 03 999 99.0 99.0  2.31  7.14  6.08 999 1005.6  -1.2   2.9 999.0 99.0
1999 01 19 04 999 99.0 99.0  2.36 12.50  6.45 999 1005.6  -1.3   2.9 999.0 99.0
1999 01 19 05 999 99.0 99.0  2.15 14.29  6.47 999 1005.6   -.9   2.9 999.0 99.0
1999 01 19 06 999 99.0 99.0  2.19 12.50  6.78 999 1005.6   -.9   2.9 999.0 99.0
1999 01 19 07 999 99.0 99.0  2.14 14.29  6.70 999 1005.6   -.8   2.9 999.0 99.0
1999 01 19 08 999 99.0 99.0  2.21 14.29  6.72 999 1005.6   -.9   2.9 999.0 99.0
1999 01 19 09 999 99.0 99.0  2.26 12.50  6.64 999 1005.4   -.7   2.9 999.0 99.0
1999 01 19 10 999 99.0 99.0  2.33 14.29  6.84 999 1005.0   -.2   2.9 999.0 99.0
1999 01 19 11  39  7.0  9.3  2.29 14.29  6.97 999 1004.8   -.2   2.8 999.0 99.0
1999 01 19 12  37  6.6  8.6  2.30 14.29  7.15 999 1004.7   -.1   2.8 999.0 99.0
1999 01 19 13  66  6.1  8.9  2.37 14.29  6.96 999 1004.4    .0   2.8 999.0 99.0
1999 01 19 14  71  6.0  7.3  2.26 14.29  6.88 999 1004.0    .0   2.8 999.0 99.0
1999 01 19 15  67  7.8  9.7  2.18 14.29  7.12 999 1003.5    .1   2.8 999.0 99.0
1999 01 19 16  67  6.9  8.7  2.20 14.29  7.27 999 1003.1    .2   2.8 999.0 99.0
1999 01 19 17  81  7.0  8.3  2.18 14.29  7.36 999 1003.0    .4   2.8 999.0 99.0
1999 01 19 18  78  7.4  8.9  2.10  8.33  6.98 999 1002.7    .6   2.8 999.0 99.0
1999 01 19 19  68  7.0  8.9  2.26 12.50  7.25 999 1002.6    .7   2.9 999.0 99.0
1999 01 19 20  63  5.8  8.2  2.30 14.29  7.25 999 1002.6    .2   2.9 999.0 99.0
1999 01 19 21 118  4.0  5.6  2.26 14.29  7.05 999 1002.6   -.3   2.9 999.0 99.0
1999 01 19 22  86  3.8  5.0  2.20  8.33  7.09 999 1002.2   1.0   2.9 999.0 99.0
1999 01 19 23  91  5.1  6.4  2.23 14.29  7.13 999 1002.0   1.4   2.9 999.0 99.0
1999 01 20 00 999 99.0 99.0  2.27 14.29  7.62 999 1001.3   1.4   2.9 999.0 99.0
1999 01 20 01 999 99.0 99.0  2.20 12.50  7.30 999 1001.0   1.5   2.8 999.0 99.0
1999 01 20 02 999 99.0 99.0  2.25 12.50  7.27 999 1000.6   1.5   2.8 999.0 99.0
1999 01 20 03 999 99.0 99.0  2.17  8.33  7.16 999 1000.2   1.6   2.8 999.0 99.0
1999 01 20 04 999 99.0 99.0  2.33 12.50  7.65 999 1000.2   1.0   2.8 999.0 99.0
1999 01 20 05 999 99.0 99.0  2.22  9.09  7.24 999 1000.2   -.4   2.8 999.0 99.0
1999 01 20 06 999 99.0 99.0  2.27 12.50  7.26 999  999.9   -.3   2.8 999.0 99.0
1999 01 20 07 999 99.0 99.0  2.31 11.11  7.47 999  999.6    .0   2.8 999.0 99.0
1999 01 20 08 999 99.0 99.0  2.15  7.69  7.24 999  999.3   -.7   2.8 999.0 99.0
1999 01 20 09 999 99.0 99.0  2.30 10.00  6.51 999  999.8  -1.4   2.8 999.0 99.0
1999 01 20 10 999 99.0 99.0  2.37 11.11  6.47 999 1000.2  -1.4   2.8 999.0 99.0
1999 01 20 11 999 99.0 99.0  2.48 11.11  6.63 999 1000.2  -1.1   2.8 999.0 99.0
1999 01 20 12 999 99.0 99.0  2.76 11.11  6.81 999 1000.3   -.9   2.8 999.0 99.0
1999 01 20 13 999 99.0 99.0  2.99 12.50  7.12 999 1000.4   -.6   2.8 999.0 99.0
1999 01 20 14 999 99.0 99.0  2.61 10.00  6.86 999 1000.5    .0   2.8 999.0 99.0
1999 01 20 15 999 99.0 99.0  2.62 10.00  6.96 999 1000.4   -.1   2.8 999.0 99.0
1999 01 20 16 999 99.0 99.0  2.66 11.11  7.03 999 1000.3   -.6   2.7 999.0 99.0
1999 01 20 17 999 99.0 99.0  3.10 10.00  7.51 999 1000.3  -1.6   2.7 999.0 99.0
1999 01 20 18 999 99.0 99.0  3.04 10.00  7.40 999 1000.0  -1.4   2.7 999.0 99.0
1999 01 20 19 999 99.0 99.0  3.22 10.00  7.07 999 1000.4  -1.4   2.7 999.0 99.0
1999 01 20 20 999 99.0 99.0  3.30 11.11  7.15 999 1000.5   -.9   2.7 999.0 99.0
1999 01 20 21 999 99.0 99.0  3.18 10.00  6.70 999 1000.9  -1.1   2.7 999.0 99.0
1999 01 20 22 999 99.0 99.0  3.00 11.11  6.33 999 1001.5  -2.7   2.7 999.0 99.0
1999 01 20 23 999 99.0 99.0  2.89 10.00  6.58 999 1001.5  -2.0   2.7 999.0 99.0
1999 01 21 00 999 99.0 99.0  2.99  9.09  6.55 999 1001.5   -.7   2.7 999.0 99.0
1999 01 21 01 999 99.0 99.0  3.19  9.09  6.67 999 1001.3   -.6   2.8 999.0 99.0
1999 01 21 02 999 99.0 99.0  3.16 10.00  6.90 999 1001.3   -.5   2.8 999.0 99.0
1999 01 21 03 999 99.0 99.0  3.04  9.09  6.58 999 1001.0   -.4   2.8 999.0 99.0
1999 01 21 04 999 99.0 99.0  3.21 10.00  6.95 999 1001.3   -.5   2.8 999.0 99.0
1999 01 21 05 999 99.0 99.0  3.11  9.09  7.00 999 1000.6    .4   2.7 999.0 99.0
1999 01 21 06 999 99.0 99.0 99.00 99.00 99.00 999  999.4 999.0   2.7 999.0 99.0
1999 01 21 07 999 99.0 99.0  3.56 10.00  6.95 999  998.7    .2   2.7 999.0 99.0
1999 01 21 08 999 99.0 99.0 99.00 99.00 99.00 999  998.3    .5   2.7 999.0 99.0
1999 01 21 09 999 99.0 99.0  4.13 10.00  6.87 999  998.2   1.7   2.7 999.0 99.0
1999 01 21 10 999 99.0 99.0  3.94  8.33  6.68 999  998.8   2.2   2.7 999.0 99.0
1999 01 21 11 999 99.0 99.0  4.14  9.09  6.95 999  999.0   2.0   2.8 999.0 99.0
1999 01 21 12 999 99.0 99.0  4.41  9.09  7.19 999  998.9   1.8   2.7 999.0 99.0
1999 01 21 13 999 99.0 99.0  4.08 10.00  7.26 999  998.5   1.6   2.7 999.0 99.0
1999 01 21 14 999 99.0 99.0  4.10  9.09  7.49 999  997.5   1.4   2.7 999.0 99.0
1999 01 21 15 999 99.0 99.0  3.63 10.00  7.32 999  996.3   1.4   2.7 999.0 99.0
1999 01 21 16 999 99.0 99.0  3.48  9.09  7.01 999  994.7   1.1   2.8 999.0 99.0
1999 01 21 17 999 99.0 99.0  3.60 10.00  6.97 999  993.1    .0   2.7 999.0 99.0
1999 01 21 18 999 99.0 99.0 99.00 99.00 99.00 999  991.1    .4   2.7 999.0 99.0
1999 01 21 19 999 99.0 99.0  4.25  8.33  6.93 999  989.7    .7   2.7 999.0 99.0
1999 01 21 20 999 99.0 99.0  4.15  8.33  6.65 999  987.7    .5   2.7 999.0 99.0
1999 01 21 21 999 99.0 99.0  3.95  9.09  6.26 999  985.9    .4   2.7 999.0 99.0
1999 01 21 22 999 99.0 99.0  4.44  8.33  6.53 999  983.8    .4   2.4 999.0 99.0
1999 01 21 23 999 99.0 99.0  4.82  9.09  6.97 999  982.6   1.3   2.2 999.0 99.0
1999 01 22 00 999 99.0 99.0  4.90 10.00  7.64 999  981.9   1.7   2.2 999.0 99.0
1999 01 22 01 999 99.0 99.0  4.63 10.00  7.68 999  981.0   2.6   2.1 999.0 99.0
1999 01 22 02 999 99.0 99.0  4.39 10.00  7.87 999  980.4   2.4   2.1 999.0 99.0
1999 01 22 03 999 99.0 99.0  4.69 11.11  8.34 999  979.7   2.7   2.2 999.0 99.0
1999 01 22 04 999 99.0 99.0  4.30 11.11  8.23 999  979.1   2.6   2.2 999.0 99.0
1999 01 22 05 999 99.0 99.0  4.45 11.11  8.46 999  978.2   2.5   2.2 999.0 99.0
