#YY  MM DD hh mm WDIR WSPD GST  WVHT   DPD   APD MWD   PRES  ATMP  WTMP  DEWP  VIS  TIDE
#yr  mo dy hr mn degT m/s  m/s     m   sec   sec degT   hPa  degC  degC  degC  nmi    ft
2007 12 10 21 00 248 13.0 16.6  4.34 10.00  7.24 999  996.6   2.0   3.2 999.0 99.0 99.00
2007 12 10 22 00 249 14.6 16.8  4.35  8.33  7.11 999  997.2   2.0   3.2 999.0 99.0 99.00
2007 12 10 23 00 237 14.0 17.2  4.22  9.09  7.04 999  997.7   1.4   3.2 999.0 99.0 99.00
2007 12 11 00 00 240 14.6 17.5  3.83 10.00  6.90 999  998.0   1.1   3.2 999.0 99.0 99.00
2007 12 11 01 00 242 14.4 17.2  4.11 10.00  6.92 999  998.2   1.0   3.2 999.0 99.0 99.00
2007 12 11 02 00 241 13.9 17.0  4.55 10.00  7.38 999  997.8   1.4   3.2 999.0 99.0 99.00
2007 12 11 03 00 253 13.7 15.7  4.53 10.00  7.31 999  997.7   0.8   3.2 999.0 99.0 99.00
2007 12 11 04 00 249 12.4 14.6  4.02 10.00  7.21 999  998.3   1.1   3.1 999.0 99.0 99.00
2007 12 11 05 00 231  9.3 11.0  3.57  9.09  6.86 999  998.5  -0.2   3.1 999.0 99.0 99.00
2007 12 11 06 00 264  7.6  9.4  3.64  9.09  7.04 999  998.6   0.7   3.0 999.0 99.0 99.00
2007 12 11 07 00 256  8.6 10.0  3.47 10.00  7.02 999  998.8   1.6   3.1 999.0 99.0 99.00
2007 12 11 08 00 253  9.1 10.5  3.40  9.09  7.11 999  999.1   0.9   3.1 999.0 99.0 99.00
2007 12 11 09 00 261  7.9  9.1  3.41 10.00  7.23 999  999.4   0.1   3.1 999.0 99.0 99.00
2007 12 11 10 00 232  4.0  5.9  3.33 11.43  7.42 999  999.4  -0.9   3.1 999.0 99.0 99.00
2007 12 11 11 00 253  4.7  5.6  3.16 10.00  7.33 999  999.3  -0.2   3.1 999.0 99.0 99.00
2007 12 11 12 00 300  6.5  7.9  3.32 10.00  7.68 999  999.4  -1.0   3.1 999.0 99.0 99.00
2007 12 11 13 00 290  2.2  5.2  3.29 10.00  7.45 999  998.9  -0.3   3.1 999.0 99.0 99.00
2007 12 11 14 00 300  4.1  5.7  2.99  9.09  7.28 999  998.8   0.3   3.2 999.0 99.0 99.00
2007 12 11 15 00 322  3.7  4.9  2.87  9.09  7.12 999  998.6   0.3   3.2 999.0 99.0 99.00
2007 12 11 16 00 323  3.9  5.3  2.73  9.09  7.08 999  998.3   0.6   3.2 999.0 99.0 99.00
2007 12 11 17 00 334  3.6  5.8  2.67  9.09  7.17 999  997.9   0.5   3.3 999.0 99.0 99.00
2007 12 11 18 00 331  5.3  6.8  2.68  9.09  7.26 999  998.0   0.7   3.3 999.0 99.0 99.00
2007 12 11 19 00 318  4.6  6.2  2.34  9.09  6.91 999  998.1   0.6   3.3 999.0 99.0 99.00
2007 12 11 20 00 294  3.5  4.5  2.37  9.09  7.00 999  998.7   0.7   3.3 999.0 99.0 99.00
2007 12 11 21 00 286  2.8  4.0  2.21  9.09  7.26 999  999.2   0.7   3.3 999.0 99.0 99.00
2007 12 11 22 00 288  3.1  4.5  2.30 10.00  7.50 999  999.5   0.8   3.3 999.0 99.0 99.00
2007 12 11 23 00 304  2.8  4.2  2.33  9.09  7.47 999  999.5   0.9   3.2 999.0 99.0 99.00
2007 12 12 00 00 295  2.4  3.3  2.07  8.33  6.98 999  999.5   0.8   3.2 999.0 99.0 99.00
2007 12 12 01 00 293  3.4  4.6  2.05  9.09  6.86 999  999.8   0.7   3.2 999.0 99.0 99.00
2007 12 12 02 00 298  2.6  3.5  1.92 10.00  6.68 999 1000.0   0.6   3.3 999.0 99.0 99.00
2007 12 12 03 00 314  5.4  6.9  1.79 10.00  6.66 999 1000.5   0.1   3.3 999.0 99.0 99.00
2007 12 12 04 00 289  6.0  8.0  1.87  8.33  6.69 999 1001.0   0.9   3.3 999.0 99.0 99.00
2007 12 12 05 00 314  6.3  7.9  1.83  8.33  6.51 999 1001.5   1.2   3.3 999.0 99.0 99.00
2007 12 12 06 00 338  5.9  7.0  1.65  8.33  5.99 999 1002.3   1.0   3.3 999.0 99.0 99.00
2007 12 12 07 00 315  4.1  5.9  1.49  9.09  5.76 999 1003.1   1.1   3.3 999.0 99.0 99.00
2007 12 12 08 00 282  4.3  5.3  1.49  7.14  5.85 999 1003.8   1.2   3.3 999.0 99.0 99.00
2007 12 12 09 00 287  6.3  7.7  1.53  9.09  6.28 999 1004.6   1.5   3.3 999.0 99.0 99.00
2007 12 12 10 00 304  7.4  9.0  1.49  7.14  5.85 999 1005.6   1.2   3.3 999.0 99.0 99.00
2007 12 12 11 00 306  8.9 10.1  1.42  9.09  5.37 999 1006.5   1.4   3.3 999.0 99.0 99.00
2007 12 12 12 00 301  8.8 10.3  1.54  7.69  5.28 999 1007.4   1.2   3.3 999.0 99.0 99.00
2007 12 12 13 00 303  7.7  9.5  1.77  8.33  5.95 999 1008.3   1.2   3.3 999.0 99.0 99.00
2007 12 12 14 00 311  7.3  8.9  1.90  8.33  6.07 999 1009.0   1.1   3.3 999.0 99.0 99.00
2007 12 12 15 00 308  6.6  7.7  1.95  8.33  6.21 999 1009.6   1.0   3.3 999.0 99.0 99.00
2007 12 12 16 00 300  5.5  6.6  1.88  7.69  6.13 999 1010.2   1.0   3.3 999.0 99.0 99.00
2007 12 12 17 00 300  4.8  6.3  1.88  8.33  6.29 999 1010.7   1.0   3.3 999.0 99.0 99.00
2007 12 12 18 00 295  4.7  6.0  1.88 13.79  6.44 999 1011.5   1.1   3.3 999.0 99.0 99.00
2007 12 12 19 00 270  4.0  5.9  1.84  7.69  6.38 999 1012.2   1.1   3.3 999.0 99.0 99.00
2007 12 12 20 00 250  3.6  4.6  1.87  7.14  6.74 999 1012.9   1.2   3.2 999.0 99.0 99.00
2007 12 12 21 00 202  2.9  3.5  1.82 12.90  7.04 999 1013.8   1.3   3.3 999.0 99.0 99.00
2007 12 12 22 00 201  3.9  4.8  1.94 11.43  7.44 999 1014.5   1.5   3.3 999.0 99.0 99.00
2007 12 12 23 00 188  4.9  5.9  1.83  7.69  7.33 999 1014.9   1.6   3.3 999.0 99.0 99.00
2007 12 13 00 00 190  5.5  6.4  1.79 10.81  7.29 999 1015.3   1.7   3.2 999.0 99.0 99.00
2007 12 13 01 00 187  6.4  7.7  1.81 12.12  7.17 999 1015.5   1.9   3.2 999.0 99.0 99.00
2007 12 13 02 00 189  7.6  9.4  1.76 12.90  6.89 999 1015.8   2.0   3.2 999.0 99.0 99.00
2007 12 13 03 00 182  7.4  8.7  1.78 12.12  6.63 999 1016.2   2.1   3.2 999.0 99.0 99.00
2007 12 13 04 00 182  9.3 10.9  1.91 12.12  6.24 999 1016.8   2.3   3.2 999.0 99.0 99.00
2007 12 13 05 00 201 11.6 13.4  1.80 12.12  5.56 999 1017.3   1.6   3.2 999.0 99.0 99.00
2007 12 13 06 00 195  8.2  9.6  1.96 11.43  5.58 999 1017.8   1.6   3.3 999.0 99.0 99.00
2007 12 13 07 00 178  7.0  8.4  2.18  6.25  5.92 999 1018.3   1.5   3.3 999.0 99.0 99.00
2007 12 13 08 00 227  7.9  9.1  2.21  7.69  6.00 999 1018.6   1.3   3.2 999.0 99.0 99.00
2007 12 13 09 00 204  5.8  7.0  2.48  7.69  6.27 999 1019.1   1.5   3.2 999.0 99.0 99.00
2007 12 13 10 00 206  6.3  7.6  1.96  7.14  5.93 999 1019.4   1.8   3.2 999.0 99.0 99.00
2007 12 13 11 00 217  6.6  7.7  1.99  8.33  6.17 999 1019.8   1.7   3.2 999.0 99.0 99.00
2007 12 13 12 00 206  6.8  8.0  2.02  7.69  6.38 999 1020.1   1.8   3.2 999.0 99.0 99.00
2007 12 13 13 00 199  7.8  8.9  1.94  7.69  6.17 999 1020.5   1.9   3.2 999.0 99.0 99.00
2007 12 13 14 00 227  7.2  8.7  1.93  7.69  6.06 999 1020.8   0.8   3.2 999.0 99.0 99.00
2007 12 13 15 00 191  5.9  7.9  1.83  7.14  5.52 999 1020.9   0.0   3.2 999.0 99.0 99.00
2007 12 13 16 00 194  6.2  7.1  1.75  8.33  5.79 999 1020.5   1.4   3.2 999.0 99.0 99.00
2007 12 13 17 00 207  5.0  6.5  1.70  7.14  5.33 999 1020.6  -0.1   3.2 999.0 99.0 99.00
2007 12 13 18 00 208  7.2  8.9  1.62  7.14  5.55 999 1021.0   1.6   3.2 999.0 99.0 99.00
2007 12 13 19 00 211  6.0  7.6  1.72  6.25  5.48 999 1021.1   1.3   3.2 999.0 99.0 99.00
2007 12 13 20 00 267  6.4  7.9  1.46  7.14  5.37 999 1021.6   0.4   3.2 999.0 99.0 99.00
2007 12 13 21 00 247  5.2  6.0  1.51  6.67  5.48 999 1022.1   0.2   3.2 999.0 99.0 99.00
2007 12 13 22 00 229  4.8  5.8  1.58  8.33  5.64 999 1022.1   0.9   3.2 999.0 99.0 99.00
2007 12 13 23 00 228  3.5  4.4  1.50  6.67  5.84 999 1021.8   1.5   3.1 999.0 99.0 99.00
2007 12 14 00 00 211  2.3  3.2  1.50  7.14  5.90 999 1021.5   1.6   3.0 999.0 99.0 99.00
2007 12 14 01 00 205  1.2  2.0  1.40  7.14  5.99 999 1021.4   1.9   3.0 999.0 99.0 99.00
2007 12 14 02 00 188  0.6  1.8  1.36  7.14  6.17 999 1021.1   1.6   3.0 999.0 99.0 99.00
2007 12 14 03 00   0  0.0  0.3  1.42  7.69  6.29 999 1020.9   0.9   3.0 999.0 99.0 99.00
2007 12 14 04 00  47  0.4  1.1  1.40  6.67  5.99 999 1020.9   0.8   3.0 999.0 99.0 99.00
2007 12 14 05 00  52  2.0  3.1  1.45  7.14  6.07 999 1020.6   0.9   3.0 999.0 99.0 99.00
2007 12 14 06 00  63  3.4  4.6  1.48  7.69  6.27 999 1020.6   0.9   3.1 999.0 99.0 99.00
2007 12 14 07 00  76  3.9  5.1  1.42  7.14  6.22 999 1020.5   1.0   3.1 999.0 99.0 99.00
2007 12 14 08 00  64  5.0  6.1  1.35  7.69  6.17 999 1020.2   1.0   3.1 999.0 99.0 99.00
2007 12 14 09 00  68  5.0  6.1  1.35  7.14  6.10 999 1020.2   1.1   3.1 999.0 99.0 99.00
2007 12 14 10 00  71  5.2  6.0  1.29  6.67  6.23 999 1020.0   1.3   2.9 999.0 99.0 99.00
2007 12 14 11 00  55  5.5  6.5  1.13  8.33  5.93 999 1020.0   1.3   2.9 999.0 99.0 99.00
2007 12 14 12 00  52  5.8  6.8  1.11 10.00  6.20 999 1019.8   1.4   2.9 999.0 99.0 99.00
2007 12 14 13 00  47  5.9  6.7  1.18 10.00  6.36 999 1019.8   1.5   2.8 999.0 99.0 99.00
2007 12 14 14 00  38  4.8  6.2  1.04  6.67  5.87 999 1020.0   1.5   2.8 999.0 99.0 99.00
2007 12 14 15 00  30  4.8  5.7  1.00  6.67  5.93 999 1020.2   1.6   2.9 999.0 99.0 99.00
2007 12 14 16 00  55  4.5  5.5  0.94  6.67  5.74 999 1020.3   1.5   3.0 999.0 99.0 99.00
2007 12 14 17 00 352  6.2  7.1  0.90 10.81  5.37 999 1020.8   0.6   3.0 999.0 99.0 99.00
2007 12 14 18 00  42  5.9  6.8  0.96 10.81  5.60 999 1021.2   1.0   3.0 999.0 99.0 99.00
2007 12 14 19 00  34  4.5  5.4  0.96  7.69  5.27 999 1021.8   1.0   3.0 999.0 99.0 99.00
2007 12 14 20 00  45  3.4  4.0  0.90 10.00  5.67 999 1022.3   0.9   2.9 999.0 99.0 99.00
2007 12 14 21 00  30  1.8  2.5  0.94  7.14  5.42 999 1023.0   1.2   2.9 999.0 99.0 99.00
2007 12 14 22 00 199  2.6  3.2  1.13  6.67  5.64 999 1023.5   0.5   2.9 999.0 99.0 99.00
2007 12 14 23 00 254  1.8  3.2  1.27  7.14  6.11 999 1023.6   1.3   3.0 999.0 99.0 99.00
2007 12 15 00 00 249  3.2  4.3  1.58  7.14  6.48 999 1023.6   1.7   3.1 999.0 99.0 99.00
2007 12 15 01 00 249  4.7  6.0  1.63 10.00  6.71 999 1024.1   1.3   3.2 999.0 99.0 99.00
2007 12 15 02 00 249  4.8  6.0  1.74  9.09  7.03 999 1024.6   1.6   3.2 999.0 99.0 99.00
2007 12 15 03 00 239  7.0  8.2  1.83 10.00  6.91 999 1025.3   1.4   3.2 999.0 99.0 99.00
2007 12 15 04 00 235  5.9  7.8  2.02 10.00  7.04 999 1025.4   1.6   3.2 999.0 99.0 99.00
2007 12 15 05 00 238  7.1  8.4  1.94 10.00  7.13 999 1025.5   1.7   3.2 999.0 99.0 99.00
2007 12 15 06 00 251  7.5  9.5  2.28  9.09  7.05 999 1025.1   1.5   3.2 999.0 99.0 99.00
2007 12 15 07 00 238  6.4  7.5  2.24  9.09  6.92 999 1025.1   1.5   3.2 999.0 99.0 99.00
2007 12 15 08 00 248  8.1 10.5  2.28  9.09  6.91 999 1025.5   1.6   3.2 999.0 99.0 99.00
2007 12 15 09 00 248  5.5  7.5  2.04 12.90  6.59 999 1026.0   1.6   3.2 999.0 99.0 99.00
2007 12 15 10 00 233  5.5  7.4  2.08 12.12  6.84 999 1026.2   1.8   3.2 999.0 99.0 99.00
2007 12 15 11 00 258  6.4  8.3  2.09 10.00  6.76 999 1026.0   1.7   3.2 999.0 99.0 99.00
2007 12 15 12 00 276  8.0  9.7  2.07 10.00  6.75 999 1026.5   1.7   3.2 999.0 99.0 99.00
2007 12 15 13 00 267  7.3  8.7  2.42  9.09  7.28 999 1026.5   1.6   3.2 999.0 99.0 99.00
2007 12 15 14 00 317  6.2  7.7  2.25 13.79  7.08 999 1026.6   0.9   3.2 999.0 99.0 99.00
2007 12 15 15 00 309  7.1  8.8  2.09 12.90  6.79 999 1026.5   1.2   3.2 999.0 99.0 99.00
2007 12 15 16 00 343  5.4  6.7  2.01 12.90  6.63 999 1026.1   1.0   3.1 999.0 99.0 99.00
2007 12 15 17 00 300  3.1  4.3  2.07 12.90  7.11 999 1026.1   1.0   3.2 999.0 99.0 99.00
2007 12 15 18 00 307  1.8  3.4  1.89 13.79  6.81 999 1025.5   0.9   3.2 999.0 99.0 99.00
2007 12 15 19 00  75  2.1  2.8  1.75  9.09  6.62 999 1025.9   0.8   3.2 999.0 99.0 99.00
2007 12 15 20 00  51  4.8  6.3  1.77 12.90  6.93 999 1025.4   0.9   3.2 999.0 99.0 99.00
2007 12 15 21 00  71  6.1  7.3  1.67 12.12  6.84 999 1025.2   0.7   3.2 999.0 99.0 99.00
2007 12 15 22 00  68  6.8  7.9  1.59 11.43  6.66 999 1024.6   0.7   3.2 999.0 99.0 99.00
2007 12 15 23 00  80  7.8  9.2  1.55 12.90  6.49 999 1024.1   0.8   3.2 999.0 99.0 99.00
2007 12 16 00 00  93  7.3  8.3  1.39 12.12  5.78 999 1023.7   1.1   3.2 999.0 99.0 99.00
2007 12 16 01 00  90  6.5  7.6  1.58 12.12  6.16 999 1023.0   0.7   3.1 999.0 99.0 99.00
2007 12 16 02 00  79  9.8 11.4  1.49 12.12  5.77 999 1021.4   0.5   3.1 999.0 99.0 99.00
2007 12 16 03 00  91 10.0 11.7  1.48 11.43  5.74 999 1020.9   0.8   3.1 999.0 99.0 99.00
2007 12 16 04 00  89  9.1 11.0  1.42 12.12  5.13 999 1020.1   0.9   3.0 999.0 99.0 99.00
2007 12 16 05 00  87 12.9 15.3  1.59  4.76  5.20 999 1019.3   1.1   2.9 999.0 99.0 99.00
2007 12 16 06 00  91 13.4 16.7  2.00  5.56  5.32 999 1019.2   0.7   2.9 999.0 99.0 99.00
2007 12 16 07 00  91 10.9 13.3  1.95  5.56  5.35 999 1018.2   0.9   2.9 999.0 99.0 99.00
2007 12 16 08 00  87 12.3 15.1  2.09  6.25  5.38 999 1017.5   0.9   2.9 999.0 99.0 99.00
2007 12 16 09 00  98 11.0 15.0  2.25  6.67  5.62 999 1017.0   0.9   2.9 999.0 99.0 99.00
2007 12 16 10 00  84 11.2 12.8  2.25  7.14  5.63 999 1016.3   0.6   2.9 999.0 99.0 99.00
2007 12 16 11 00  86 13.9 15.8  2.44  7.14  5.49 999 1015.5   1.2   2.9 999.0 99.0 99.00
2007 12 16 12 00  87 16.1 19.1  2.44  7.14  5.56 999 1014.7   1.2   2.9 999.0 99.0 99.00
2007 12 16 13 00  86 16.0 19.3  3.05  7.14  5.97 999 1014.5   0.8   2.9 999.0 99.0 99.00
2007 12 16 14 00  92 13.8 17.4  3.17  7.14  6.05 999 1014.1   0.7   2.9 999.0 99.0 99.00
2007 12 16 15 00  91 13.4 15.9  3.29  7.69  6.20 999 1013.7   1.0   3.0 999.0 99.0 99.00
2007 12 16 16 00  83 13.3 16.5  3.45  8.33  6.43 999 1013.5   0.8   3.0 999.0 99.0 99.00
2007 12 16 17 00  90 14.7 17.6  3.26  8.33  6.34 999 1013.4   0.8   3.0 999.0 99.0 99.00
2007 12 16 18 00  87 13.8 16.2  3.55  7.69  6.45 999 1013.2   1.0   3.0 999.0 99.0 99.00
2007 12 16 19 00  90 13.5 15.6  3.17  8.33  6.27 999 1013.1   1.3   3.0 999.0 99.0 99.00
2007 12 16 20 00  88 13.3 16.0  3.47  8.33  6.43 999 1013.1   1.3   3.0 999.0 99.0 99.00
2007 12 16 21 00  97 13.8 16.6  3.11  7.69  6.23 999 1013.2   1.4   3.0 999.0 99.0 99.00
2007 12 16 22 00  93 13.2 16.1  3.13  8.33  6.32 999 1012.9   1.0   3.0 999.0 99.0 99.00
2007 12 16 23 00  94 13.2 15.4  3.21  7.69  6.38 999 1012.6   1.0   3.0 999.0 99.0 99.00
2007 12 17 00 00  97 13.8 15.8  3.21  8.33  6.39 999 1012.2   1.0   3.0 999.0 99.0 99.00
2007 12 17 01 00  92 13.1 15.8  3.32  8.33  6.47 999 1011.5   1.3   3.1 999.0 99.0 99.00
2007 12 17 02 00  98 12.8 14.9  3.08  7.69  6.39 999 1011.1   1.2   3.0 999.0 99.0 99.00
2007 12 17 03 00  96 13.2 16.1  2.95  8.33  6.23 999 1010.9   1.4   3.1 999.0 99.0 99.00
2007 12 17 04 00 100 13.8 16.6  3.28  9.09  6.57 999 1011.1   1.4   3.2 999.0 99.0 99.00
2007 12 17 05 00 109 12.4 14.5  3.56  8.33  6.72 999 1010.9   1.3   3.1 999.0 99.0 99.00
2007 12 17 06 00 106 11.8 14.2 99.00 99.00 99.00 999 1010.5   1.7   3.1 999.0 99.0 99.00
2007 12 17 07 00 105 12.4 15.6  3.91  9.09  7.08 999 1010.4   1.6   3.1 999.0 99.0 99.00
2007 12 17 08 00 104 13.2 16.2  3.57  9.09  6.73 999 1010.5   1.5   3.1 999.0 99.0 99.00
2007 12 17 09 00 106 14.0 16.3 99.00 99.00 99.00 999 1010.3   1.5   3.1 999.0 99.0 99.00
2007 12 17 10 00 109 14.1 16.9  4.01 10.00  7.04 999 1009.8   1.6   3.1 999.0 99.0 99.00
2007 12 17 11 00 111 14.6 17.7  4.13  9.09  6.90 999 1009.1   2.2   3.1 999.0 99.0 99.00
2007 12 17 12 00 107 14.2 17.2  3.77  9.09  6.62 999 1008.8   2.1   3.1 999.0 99.0 99.00
2007 12 17 13 00 104 15.7 18.4  3.87  9.09  6.70 999 1008.5   1.8   3.1 999.0 99.0 99.00
2007 12 17 14 00 105 15.3 17.9  3.91  9.09  6.71 999 1008.2   1.6   3.1 999.0 99.0 99.00
2007 12 17 15 00 102 15.0 18.9  4.27  9.09  7.07 999 1007.4   1.5   3.0 999.0 99.0 99.00
2007 12 17 16 00  98 15.5 18.7  4.07  9.09  6.93 999 1006.9   1.4   3.0 999.0 99.0 99.00
2007 12 17 17 00  95 16.0 19.3  4.31  9.09  7.01 999 1006.2   1.9   3.0 999.0 99.0 99.00
2007 12 17 18 00  94 16.9 20.5  4.41  9.09  7.03 999 1004.9   1.8   3.0 999.0 99.0 99.00
2007 12 17 19 00  96 15.0 19.8  4.21  9.09  6.93 999 1004.2   1.6   3.0 999.0 99.0 99.00
2007 12 17 20 00  91 17.4 20.4  4.58 10.00  7.10 999 1003.7   0.8   3.0 999.0 99.0 99.00
2007 12 17 21 00  92 17.9 21.7  4.56  9.09  7.04 999 1003.3   1.1   3.0 999.0 99.0 99.00
2007 12 17 22 00  89 19.5 24.9  4.69  9.09  6.99 999 1002.8   0.5   3.0 999.0 99.0 99.00
2007 12 17 23 00  93 18.8 23.2  5.17  9.09  7.17 999 1002.2   0.0   2.9 999.0 99.0 99.00
2007 12 18 00 00  88 18.8 23.5  6.23 10.81  7.98 999 1001.1  -0.4   3.0 999.0 99.0 99.00
2007 12 18 01 00  85 20.0 24.8  6.20 10.00  7.87 999  999.9  -0.3   3.0 999.0 99.0 99.00
2007 12 18 02 00  88 19.9 24.5  6.75 10.81  8.51 999  999.6   0.0   3.0 999.0 99.0 99.00
2007 12 18 03 00  83 20.7 26.5  6.69 10.81  8.36 999  998.8   0.0   3.0 999.0 99.0 99.00
2007 12 18 04 00  87 19.8 25.0  7.25 11.43  8.79 999  998.5   0.0   3.0 999.0 99.0 99.00
2007 12 18 05 00  86 20.9 24.7  7.13 11.43  8.76 999  998.5  -0.2   3.0 999.0 99.0 99.00
2007 12 18 06 00  87 20.9 24.8  7.57 11.43  9.11 999  998.6  -1.2   3.0 999.0 99.0 99.00
2007 12 18 07 00  82 20.0 24.4  7.40 11.43  8.82 999  998.9  -1.2   3.0 999.0 99.0 99.00
2007 12 18 08 00  81 20.4 24.6  7.03 11.43  8.65 999  998.5  -1.1   3.0 999.0 99.0 99.00
2007 12 18 09 00  85 20.7 25.4  7.51 12.12  9.07 999  998.6  -0.9   3.0 999.0 99.0 99.00
2007 12 18 10 00  86 19.9 24.0  6.77 11.43  8.64 999  998.8  -0.6   3.0 999.0 99.0 99.00
2007 12 18 11 00  80 20.0 24.7  7.87 12.12  8.97 999  998.8  -0.9   3.0 999.0 99.0 99.00
2007 12 18 12 00  81 19.8 24.1  7.64 12.12  8.90 999  998.6  -1.0   3.0 999.0 99.0 99.00
2007 12 18 13 00  87 19.8 24.4  7.28 12.12  8.77 999  998.3  -0.9   3.0 999.0 99.0 99.00
2007 12 18 14 00  83 19.3 24.4  7.08 11.43  8.57 999  998.3  -0.9   3.0 999.0 99.0 99.00
2007 12 18 15 00  82 18.8 22.9  7.12 11.43  8.78 999  998.6  -1.1   3.0 999.0 99.0 99.00
2007 12 18 16 00  82 18.4 22.4  7.48 11.43  8.80 999  998.6  -1.0   3.0 999.0 99.0 99.00
2007 12 18 17 00  82 18.2 22.5  6.37 11.43  8.35 999  999.0  -0.8   3.0 999.0 99.0 99.00
2007 12 18 18 00  79 17.8 21.5  6.11 10.81  8.19 999  999.5  -0.9   3.0 999.0 99.0 99.00
2007 12 18 19 00  78 18.3 21.6  6.69 10.81  8.62 999 1000.0  -0.9   3.0 999.0 99.0 99.00
2007 12 18 20 00  86 16.8 20.7  6.64 10.81  8.61 999 1000.1  -0.7   2.9 999.0 99.0 99.00
2007 12 18 21 00  81 16.7 19.8  5.51 10.00  7.74 999 1000.8  -0.7   2.9 999.0 99.0 99.00
2007 12 18 22 00  86 17.6 20.8  6.13 10.81  8.28 999 1001.2  -0.9   2.9 999.0 99.0 99.00
2007 12 18 23 00  84 16.9 20.4  5.69 10.81  7.97 999 1001.8  -0.6   2.9 999.0 99.0 99.00
2007 12 19 00 00  88 16.8 19.6  5.62 10.81  7.77 999 1001.6  -0.3   2.9 999.0 99.0 99.00
2007 12 19 01 00  87 15.6 18.8  5.32 10.00  7.83 999 1001.9  -0.4   2.9 999.0 99.0 99.00
2007 12 19 02 00  89 16.1 19.5  5.72 10.00  8.27 999 1002.2  -0.4   2.9 999.0 99.0 99.00
2007 12 19 03 00  90 16.4 19.8  6.01 10.00  8.09 999 1002.4  -0.3   2.9 999.0 99.0 99.00
2007 12 19 04 00  91 16.6 20.6  5.42 10.00  7.91 999 1002.7  -0.4   2.9 999.0 99.0 99.00
2007 12 19 05 00  91 16.5 20.1  6.04 12.12  8.25 999 1003.2   0.0   3.0 999.0 99.0 99.00
2007 12 19 06 00  96 15.9 19.4  5.25 12.90  8.09 999 1003.1   0.3   3.0 999.0 99.0 99.00
2007 12 19 07 00  95 14.8 18.1  5.86 12.90  8.40 999 1003.5   0.3   3.0 999.0 99.0 99.00
2007 12 19 08 00  94 14.8 17.4 99.00 99.00 99.00 999 1003.6   0.2   2.9 999.0 99.0 99.00
2007 12 19 09 00  86 15.6 18.9  5.28  9.09  7.79 999 1003.6   0.2   2.9 999.0 99.0 99.00
2007 12 19 10 00  89 14.6 18.2  5.28 12.12  7.78 999 1003.3   0.1   2.9 999.0 99.0 99.00
2007 12 19 11 00  88 16.0 19.3  4.59  8.33  7.17 999 1002.9   0.4   2.9 999.0 99.0 99.00
2007 12 19 12 00  87 15.6 19.0  4.42  7.69  7.07 999 1002.2   0.6   2.9 999.0 99.0 99.00
2007 12 19 13 00  83 15.8 18.8  4.67  9.09  7.06 999 1001.6   0.7   2.9 999.0 99.0 99.00
2007 12 19 14 00  84 15.9 19.6  4.38  9.09  7.23 999 1000.8   0.6   2.9 999.0 99.0 99.00
2007 12 19 15 00  78 16.7 19.4  4.36  8.33  6.88 999  999.9   0.6   2.9 999.0 99.0 99.00
2007 12 19 16 00  76 16.7 20.3  4.40  8.33  6.96 999  999.0   0.3   2.9 999.0 99.0 99.00
2007 12 19 17 00  72 16.9 20.5  4.55  8.33  6.94 999  998.2   0.6   2.9 999.0 99.0 99.00
2007 12 19 18 00  70 17.5 20.4  4.79  9.09  6.98 999  997.7   0.4   2.9 999.0 99.0 99.00
2007 12 19 19 00  68 18.8 25.0  4.88 10.00  7.30 999  997.3   0.0   2.9 999.0 99.0 99.00
2007 12 19 20 00  71 18.1 24.0  4.85  9.09  7.31 999  996.7  -0.1   2.9 999.0 99.0 99.00
2007 12 19 21 00  64 19.0 23.5  4.56 10.00  7.14 999  996.1  -0.3   2.9 999.0 99.0 99.00
2007 12 19 22 00  64 18.9 23.4  4.92  9.09  7.10 999  995.1  -0.7   2.9 999.0 99.0 99.00
2007 12 19 23 00  65 19.2 22.9  5.39 10.00  7.66 999  994.9  -0.9   2.9 999.0 99.0 99.00
2007 12 20 00 00  63 18.9 23.0  5.84 10.00  8.02 999  994.5  -1.2   2.9 999.0 99.0 99.00
2007 12 20 01 00  59 18.8 23.5  6.11 10.00  8.19 999  993.4  -1.4   2.9 999.0 99.0 99.00
2007 12 20 02 00  58 18.2 21.6  5.83 11.43  8.00 999  992.6  -1.0   2.9 999.0 99.0 99.00
2007 12 20 03 00  61 19.0 23.2  5.96 10.81  7.90 999  992.3  -1.2   2.9 999.0 99.0 99.00
2007 12 20 04 00  52 19.9 24.1  5.74 10.81  7.99 999  992.1  -1.4   2.9 999.0 99.0 99.00
2007 12 20 05 00  49 19.7 23.3  6.83 11.43  8.62 999  992.3  -2.1   2.9 999.0 99.0 99.00
2007 12 20 06 00  49 19.3 24.8  6.80 11.43  8.56 999  991.6  -2.0   2.9 999.0 99.0 99.00
2007 12 20 07 00  41 20.6 25.4  6.79 11.43  8.50 999  991.6  -2.3   2.9 999.0 99.0 99.00
2007 12 20 08 00  43 20.0 25.1  6.65 11.43  8.36 999  991.8  -2.2   2.9 999.0 99.0 99.00
2007 12 20 09 00  42 18.9 22.3  7.32 11.43  8.83 999  991.6  -2.2   2.9 999.0 99.0 99.00
2007 12 20 10 00  41 19.8 23.2  6.86 12.12  8.81 999  991.9  -2.3   2.9 999.0 99.0 99.00
2007 12 20 11 00  40 19.4 23.7  6.91 12.12  8.52 999  991.8  -2.5   2.9 999.0 99.0 99.00
