YYYY MM DD hh mm  WD  WSPD GST  WVHT  DPD   APD  MWD  BAR    ATMP  WTMP  DEWP  VIS  TIDE
2005 07 08 21 00 999 99.0 99.0  1.22  7.69  5.67 999 1012.8   8.2   8.0   5.7 99.0 99.00
2005 07 08 22 00 999 99.0 99.0  1.21  8.33  6.01 999 1012.9   8.7   8.1   6.0 99.0 99.00
2005 07 08 23 00 999 99.0 99.0  1.12  7.14  6.00 999 1013.1   8.6   8.3   6.0 99.0 99.00
2005 07 09 00 00 999 99.0 99.0  1.16  6.67  6.30 999 1013.1   8.1   8.3   5.7 99.0 99.00
2005 07 09 01 00 999 99.0 99.0  1.18 10.00  6.55 999 1013.4   8.2   8.3   5.6 99.0 99.00
2005 07 09 02 00 999 99.0 99.0  1.36  9.09  6.64 999 1013.8   8.2   8.3   6.3 99.0 99.00
2005 07 09 03 00 999 99.0 99.0  1.41  8.33  6.50 999 1013.9   8.2   8.2   5.2 99.0 99.00
2005 07 09 04 00 999 99.0 99.0  1.47  8.33  6.43 999 1014.0   8.3   8.2   5.4 99.0 99.00
2005 07 09 05 00 999 99.0 99.0  1.58  8.33  6.52 999 1014.0   8.0   8.1   6.1 99.0 99.00
2005 07 09 06 00 999 99.0 99.0  1.55 10.81  6.15 999 1013.6   7.9   8.1   5.4 99.0 99.00
2005 07 09 07 00 999 99.0 99.0  1.51  7.69  6.19 999 1013.6   7.7   8.1   5.6 99.0 99.00
2005 07 09 08 00 999 99.0 99.0  1.47  7.69  5.62 999 1013.7   7.5   8.1   5.4 99.0 99.00
2005 07 09 09 00 999 99.0 99.0  1.32 10.81  5.51 999 1013.9   7.4   8.1   5.6 99.0 99.00
2005 07 09 10 00 999 99.0 99.0  1.38 10.00  5.34 999 1013.7   7.2   8.1   5.5 99.0 99.00
2005 07 09 11 00 999 99.0 99.0  1.51 10.81  5.36 999 1013.7   7.0   8.1   5.5 99.0 99.00
2005 07 09 12 00 999 99.0 99.0  1.57  9.09  5.41 999 1013.8   6.7   8.0   5.5 99.0 99.00
2005 07 09 13 00 999 99.0 99.0  1.75 10.81  5.19 999 1013.9   6.8   8.0   6.0 99.0 99.00
2005 07 09 14 00 999 99.0 99.0  1.89  5.56  5.45 999 1013.8   6.6   8.0   6.1 99.0 99.00
2005 07 09 15 00 999 99.0 99.0  1.91  5.88  5.36 999 1013.6   6.6   7.9   6.1 99.0 99.00
2005 07 09 16 00 999 99.0 99.0  1.91  6.67  5.54 999 1013.7   6.3   7.9   6.0 99.0 99.00
2005 07 09 17 00 999 99.0 99.0  2.19  6.67  5.75 999 1013.4   6.5   7.9   6.2 99.0 99.00
2005 07 09 18 00 999 99.0 99.0  2.00  6.67  5.72 999 1013.7   6.4   7.9   6.1 99.0 99.00
2005 07 09 19 00 999 99.0 99.0  2.07  6.67  5.77 999 1013.9   6.5   7.9   6.2 99.0 99.00
2005 07 09 20 00 999 99.0 99.0  2.02  7.14  5.72 999 1013.9   6.6   7.9   6.1 99.0 99.00
2005 07 09 21 00 999 99.0 99.0  1.99  7.14  5.55 999 1013.7   6.9   7.9   6.3 99.0 99.00
2005 07 09 22 00 999 99.0 99.0  1.97  6.67  5.64 999 1013.3   7.0   7.8   6.2 99.0 99.00
2005 07 09 23 00 999 99.0 99.0  1.85  6.67  5.53 999 1013.2   7.0   7.9   6.0 99.0 99.00
2005 07 10 00 00 999 99.0 99.0  1.85  7.14  5.22 999 1013.2   7.1   7.9   6.1 99.0 99.00
2005 07 10 01 00 999 99.0 99.0  1.89  6.67  5.09 999 1013.0   7.2   8.0   6.3 99.0 99.00
2005 07 10 02 00 999 99.0 99.0  1.84  7.14  5.08 999 1012.8   7.2   8.0   6.0 99.0 99.00
2005 07 10 03 00 999 99.0 99.0  1.86  6.67  5.36 999 1012.7   7.3   8.0   6.2 99.0 99.00
2005 07 10 04 00 999 99.0 99.0  1.69  6.25  5.35 999 1012.5   7.4   8.0   6.3 99.0 99.00
2005 07 10 05 00 999 99.0 99.0  1.70  6.67  5.44 999 1011.9   7.3   8.0   6.1 99.0 99.00
2005 07 10 06 00 999 99.0 99.0  1.66  6.25  5.43 999 1011.5   7.3   7.9   6.1 99.0 99.00
2005 07 10 07 00 999 99.0 99.0  1.60  6.25  5.48 999 1011.1   7.3   7.9   6.2 99.0 99.00
2005 07 10 08 00 999 99.0 99.0  1.68  5.88  5.44 999 1010.8   7.3   7.9   6.2 99.0 99.00
2005 07 10 09 00 999 99.0 99.0  1.52  5.88  5.16 999 1010.5   7.4   7.9   6.4 99.0 99.00
2005 07 10 10 00 999 99.0 99.0  1.62  5.88  5.02 999 1010.3   7.3   7.9   6.2 99.0 99.00
2005 07 10 11 00 999 99.0 99.0  1.50  5.88  4.76 999 1010.0   6.9   7.9   6.3 99.0 99.00
2005 07 10 12 00 999 99.0 99.0  1.51  5.88  4.71 999 1009.9   7.0   7.9   6.0 99.0 99.00
2005 07 10 13 00 999 99.0 99.0  1.60  5.88  4.78 999 1009.7   6.8   7.9   5.6 99.0 99.00
2005 07 10 14 00 999 99.0 99.0  1.54  5.26  4.58 999 1009.5   7.0   7.9   6.0 99.0 99.00
2005 07 10 15 00 999 99.0 99.0  1.65  5.26  4.62 999 1009.8   6.6   7.8   6.2 99.0 99.00
2005 07 10 16 00 999 99.0 99.0  1.64  5.88  5.03 999 1009.9   6.4   7.8   6.0 99.0 99.00
2005 07 10 17 00 999 99.0 99.0  1.64  5.88  5.02 999 1009.8   6.4   7.8   6.0 99.0 99.00
2005 07 10 18 00 999 99.0 99.0  1.66  5.88  5.25 999 1009.7   6.8   7.9   6.2 99.0 99.00
2005 07 10 19 00 999 99.0 99.0  1.63  6.25  5.25 999 1009.9   6.6   7.9   5.7 99.0 99.00
2005 07 10 20 00 999 99.0 99.0  1.70  6.25  5.39 999 1010.0   6.9   7.8   6.0 99.0 99.00
2005 07 10 21 00 999 99.0 99.0  1.89  6.25  5.66 999 1010.1   7.2   7.7   5.5 99.0 99.00
2005 07 10 22 00 999 99.0 99.0  1.74  6.25  5.34 999 1009.6   7.2   7.7   5.9 99.0 99.00
2005 07 10 23 00 999 99.0 99.0  1.82  6.25  5.16 999 1009.3   7.4   7.7   6.3 99.0 99.00
2005 07 11 00 00 999 99.0 99.0  1.84  7.14  5.18 999 1009.3   7.3   7.7   6.5 99.0 99.00
2005 07 11 01 00 999 99.0 99.0  1.91  6.67  5.24 999 1009.3   7.3   7.8   6.4 99.0 99.00
2005 07 11 02 00 999 99.0 99.0  1.91  7.14  5.10 999 1009.0   7.5   7.8   6.1 99.0 99.00
2005 07 11 03 00 999 99.0 99.0  1.96  7.14  5.11 999 1008.8   7.4   7.8   6.2 99.0 99.00
2005 07 11 04 00 999 99.0 99.0  2.07  8.33  5.48 999 1008.9   7.5   7.8   6.3 99.0 99.00
2005 07 11 05 00 999 99.0 99.0  1.89  7.69  5.84 999 1008.6   7.4   7.8   6.7 99.0 99.00
2005 07 11 06 00 999 99.0 99.0  2.01  6.67  5.93 999 1008.3   7.4   7.8   6.2 99.0 99.00
2005 07 11 07 00 999 99.0 99.0  1.92  7.69  5.96 999 1008.1   7.4   7.8   6.2 99.0 99.00
2005 07 11 08 00 999 99.0 99.0  2.06  7.69  6.15 999 1008.1   7.5   7.8   6.1 99.0 99.00
2005 07 11 09 00 999 99.0 99.0  1.90  7.14  5.86 999 1008.0   7.6   7.7   6.3 99.0 99.00
2005 07 11 10 00 999 99.0 99.0  1.89  7.69  5.96 999 1007.7   7.4   7.7   6.9 99.0 99.00
2005 07 11 11 00 999 99.0 99.0  1.91  7.69  6.00 999 1007.1   7.5   7.7   7.2 99.0 99.00
2005 07 11 12 00 999 99.0 99.0  1.67  7.69  5.72 999 1006.6   7.5   7.7   7.4 99.0 99.00
2005 07 11 13 00 999 99.0 99.0  1.63  7.69  5.79 999 1006.4   7.5   7.7   7.4 99.0 99.00
2005 07 11 14 00 999 99.0 99.0  1.67  7.69  5.77 999 1006.1   7.5   7.8   7.4 99.0 99.00
2005 07 11 15 00 999 99.0 99.0  1.61  7.69  5.57 999 1005.8   7.5   7.8   7.4 99.0 99.00
2005 07 11 16 00 999 99.0 99.0  1.57  7.69  5.54 999 1005.6   7.4   7.8   7.4 99.0 99.00
2005 07 11 17 00 999 99.0 99.0  1.56  7.14  5.67 999 1005.4   7.5   7.8   7.4 99.0 99.00
2005 07 11 18 00 999 99.0 99.0  1.44  7.14  5.81 999 1005.2   7.5   7.8   7.4 99.0 99.00
2005 07 11 19 00 999 99.0 99.0  1.37  6.67  5.79 999 1005.1   7.4   7.8   7.3 99.0 99.00
2005 07 11 20 00 999 99.0 99.0  1.35  7.14  5.76 999 1004.9   7.7   7.8   7.3 99.0 99.00
2005 07 11 21 00 999 99.0 99.0  1.36  7.14  5.84 999 1004.8   8.2   7.9   7.6 99.0 99.00
2005 07 11 22 00 999 99.0 99.0  1.35  7.14  5.79 999 1004.9   8.0   7.9   7.6 99.0 99.00
2005 07 11 23 00 999 99.0 99.0  1.40  7.14  5.79 999 1004.6   8.9   8.0   8.0 99.0 99.00
2005 07 12 00 00 999 99.0 99.0  1.31  7.14  5.74 999 1004.3   8.2   8.2   7.5 99.0 99.00
2005 07 12 01 00 999 99.0 99.0  1.39  7.14  5.84 999 1004.5   7.9   8.3   7.5 99.0 99.00
2005 07 12 02 00 999 99.0 99.0  1.25  7.14  5.90 999 1004.5   8.2   8.4   7.7 99.0 99.00
2005 07 12 03 00 999 99.0 99.0  1.26  7.14  5.79 999 1004.5   8.9   8.5   8.2 99.0 99.00
2005 07 12 04 00 999 99.0 99.0  1.19  7.14  5.79 999 1004.5   8.4   8.6   7.5 99.0 99.00
2005 07 12 05 00 999 99.0 99.0  1.31  7.14  6.16 999 1004.5   8.3   8.5   7.7 99.0 99.00
2005 07 12 06 00 999 99.0 99.0  1.28  7.14  6.24 999 1004.4   8.1   8.6   7.6 99.0 99.00
2005 07 12 07 00 999 99.0 99.0  1.16  7.14  5.97 999 1004.6   8.0   8.5   7.1 99.0 99.00
2005 07 12 08 00 999 99.0 99.0  1.22  7.14  6.01 999 1004.8   7.9   8.4   6.3 99.0 99.00
2005 07 12 09 00 999 99.0 99.0  1.22  7.14  5.90 999 1005.1   7.6   8.5   6.1 99.0 99.00
2005 07 12 10 00 999 99.0 99.0  1.17  7.14  5.88 999 1005.3   7.4   8.3   6.3 99.0 99.00
2005 07 12 11 00 999 99.0 99.0  1.19  6.67  5.85 999 1005.3   7.4   8.4   6.3 99.0 99.00
2005 07 12 12 00 999 99.0 99.0  1.14  7.14  5.85 999 1005.1   7.4   8.4   6.2 99.0 99.00
2005 07 12 13 00 999 99.0 99.0  1.11  6.67  5.68 999 1005.1   7.3   8.3   6.8 99.0 99.00
2005 07 12 14 00 999 99.0 99.0  1.03  6.67  5.60 999 1005.1   7.3   8.3   6.7 99.0 99.00
2005 07 12 15 00 999 99.0 99.0  1.04  7.69  5.94 999 1004.8   7.1   8.3   6.8 99.0 99.00
2005 07 12 16 00 999 99.0 99.0  1.14  7.14  5.88 999 1004.8   7.1   8.2   6.8 99.0 99.00
2005 07 12 17 00 999 99.0 99.0  1.13  6.67  5.91 999 1005.1   6.8   8.1   6.5 99.0 99.00
2005 07 12 18 00 999 99.0 99.0  1.12  6.67  5.96 999 1005.1   7.0   8.2   6.7 99.0 99.00
2005 07 12 19 00 999 99.0 99.0  1.08  7.14  6.08 999 1005.1   7.1   8.2   6.8 99.0 99.00
2005 07 12 20 00 999 99.0 99.0  1.06  5.88  5.95 999 1005.2   7.1   8.2   6.6 99.0 99.00
2005 07 12 21 00 999 99.0 99.0  1.10  6.25  5.80 999 1005.3   7.2   8.2   6.5 99.0 99.00
2005 07 12 22 00 999 99.0 99.0  1.09  7.14  5.67 999 1005.6   7.1   8.2   5.9 99.0 99.00
2005 07 12 23 00 999 99.0 99.0  1.08  7.14  5.58 999 1005.4   7.8   8.2   6.4 99.0 99.00
2005 07 13 00 00 999 99.0 99.0  1.00  6.25  5.17 999 1005.3   7.8   8.3   6.5 99.0 99.00
2005 07 13 01 00 999 99.0 99.0  1.01  7.14  5.20 999 1005.2   7.8   8.4   6.8 99.0 99.00
2005 07 13 02 00 999 99.0 99.0  1.02  6.67  5.46 999 1005.0   7.6   8.5   6.4 99.0 99.00
2005 07 13 03 00 999 99.0 99.0  1.00  6.67  5.50 999 1005.0   7.9   8.6   6.5 99.0 99.00
2005 07 13 04 00 999 99.0 99.0  0.89  7.14  5.32 999 1005.1   7.7   8.6   6.8 99.0 99.00
2005 07 13 05 00 999 99.0 99.0  0.98  6.25  5.42 999 1005.2   8.0   8.6   7.5 99.0 99.00
2005 07 13 06 00 999 99.0 99.0  0.94  7.14  5.22 999 1005.2   8.0   8.5   7.5 99.0 99.00
2005 07 13 07 00 999 99.0 99.0  0.94  6.25  5.20 999 1005.5   8.2   8.5   7.6 99.0 99.00
2005 07 13 08 00 999 99.0 99.0  0.90  6.25  5.10 999 1005.8   8.2   8.5   7.7 99.0 99.00
2005 07 13 09 00 999 99.0 99.0  0.87  6.67  4.67 999 1006.2   8.2   8.5   7.4 99.0 99.00
2005 07 13 10 00 999 99.0 99.0  0.91  6.67  4.57 999 1006.4   8.1   8.4   7.6 99.0 99.00
2005 07 13 11 00 999 99.0 99.0  0.92 16.00  4.48 999 1006.5   7.8   8.4   7.4 99.0 99.00
2005 07 13 12 00 999 99.0 99.0  0.92  5.88  4.49 999 1006.6   7.7   8.3   7.4 99.0 99.00
2005 07 13 13 00 999 99.0 99.0  0.91  6.67  4.53 999 1006.6   7.6   8.3   7.3 99.0 99.00
2005 07 13 14 00 999 99.0 99.0  0.96  4.76  4.51 999 1006.4   8.0   8.2   7.8 99.0 99.00
2005 07 13 15 00 999 99.0 99.0  1.01  6.25  4.72 999 1006.6   7.5   8.2   7.1 99.0 99.00
2005 07 13 16 00 999 99.0 99.0  1.01  6.25  4.69 999 1006.7   7.5   8.3   7.2 99.0 99.00
2005 07 13 17 00 999 99.0 99.0  0.99  7.69  5.02 999 1006.7   8.0   8.2   7.4 99.0 99.00
2005 07 13 18 00 999 99.0 99.0  0.99  5.56  5.03 999 1006.8   8.2   8.2   7.4 99.0 99.00
2005 07 13 19 00 999 99.0 99.0  0.99  5.88  5.10 999 1007.0   8.4   8.2   7.5 99.0 99.00
2005 07 13 20 00 999 99.0 99.0  1.02  6.25  5.10 999 1007.5   8.5   8.3   7.4 99.0 99.00
2005 07 13 21 00 999 99.0 99.0  1.08  8.33  5.08 999 1007.8   8.7   8.3   7.3 99.0 99.00
2005 07 13 22 00 999 99.0 99.0  1.06  8.33  5.25 999 1007.7   8.9   8.3   7.3 99.0 99.00
2005 07 13 23 00 999 99.0 99.0  1.12  6.25  5.48 999 1007.5   9.2   8.5   7.4 99.0 99.00
2005 07 14 00 00 999 99.0 99.0  1.18 12.90  5.57 999 1007.5   8.9   8.5   7.9 99.0 99.00
2005 07 14 01 00 999 99.0 99.0  1.20  8.33  5.83 999 1007.6   9.1   8.8   7.9 99.0 99.00
2005 07 14 02 00 999 99.0 99.0  1.29 12.90  6.24 999 1007.6   8.7   8.8   7.7 99.0 99.00
2005 07 14 03 00 999 99.0 99.0  1.31 12.90  6.71 999 1007.4   9.1   8.9   7.8 99.0 99.00
2005 07 14 04 00 999 99.0 99.0  1.48 12.12  7.33 999 1007.3   9.1   8.9   7.4 99.0 99.00
2005 07 14 05 00 999 99.0 99.0  1.67 12.12  7.95 999 1007.2   9.0   9.0   7.5 99.0 99.00
2005 07 14 06 00 999 99.0 99.0  1.96 11.43  8.67 999 1007.1   8.5   8.9   8.1 99.0 99.00
2005 07 14 07 00 999 99.0 99.0  1.88 11.43  8.29 999 1007.5   8.7   8.9   7.6 99.0 99.00
2005 07 14 08 00 999 99.0 99.0  1.94 11.43  8.76 999 1007.5   8.4   8.8   8.0 99.0 99.00
2005 07 14 09 00 999 99.0 99.0  1.67 10.81  7.98 999 1007.7   8.2   8.7   7.1 99.0 99.00
2005 07 14 10 00 999 99.0 99.0  1.60 11.43  7.51 999 1007.6   7.9   8.8   7.5 99.0 99.00
2005 07 14 11 00 999 99.0 99.0  1.56 10.81  7.37 999 1007.2   8.1   8.8   7.2 99.0 99.00
2005 07 14 12 00 999 99.0 99.0  1.51 12.12  7.12 999 1007.1   8.0   8.8   7.4 99.0 99.00
2005 07 14 13 00 999 99.0 99.0  1.50 11.43  6.83 999 1006.5   8.1   8.9   7.3 99.0 99.00
2005 07 14 14 00 999 99.0 99.0  1.55 11.43  7.19 999 1006.5   8.0   8.8   7.5 99.0 99.00
2005 07 14 15 00 999 99.0 99.0  1.38 12.12  6.87 999 1006.2   8.1   8.7   7.5 99.0 99.00
2005 07 14 16 00 999 99.0 99.0  1.22 11.43  6.74 999 1006.3   8.1   8.6   7.5 99.0 99.00
2005 07 14 17 00 999 99.0 99.0  1.40 11.43  7.49 999 1006.2   7.7   8.5   7.7 99.0 99.00
2005 07 14 18 00 999 99.0 99.0  1.36 11.43  7.51 999 1005.9   7.8   8.5   7.7 99.0 99.00
2005 07 14 19 00 999 99.0 99.0  1.26 10.81  7.40 999 1005.8   7.9   8.7   7.9 99.0 99.00
2005 07 14 20 00 999 99.0 99.0  1.40 10.81  7.80 999 1005.5   8.0   8.7   7.8 99.0 99.00
2005 07 14 21 00 999 99.0 99.0  1.47 10.81  7.93 999 1005.4   8.2   8.8   8.0 99.0 99.00
2005 07 14 22 00 999 99.0 99.0  1.36 10.81  7.35 999 1005.3   8.3   8.8   8.1 99.0 99.00
2005 07 14 23 00 999 99.0 99.0  1.20 10.81  6.88 999 1005.2   8.8   8.9   8.2 99.0 99.00
2005 07 15 00 00 999 99.0 99.0  1.26 10.81  6.69 999 1004.8   8.9   9.2   8.4 99.0 99.00
2005 07 15 01 00 999 99.0 99.0  1.27 10.00  6.83 999 1004.6   9.0   9.3   8.2 99.0 99.00
2005 07 15 02 00 999 99.0 99.0  1.29 10.00  6.64 999 1004.4   8.5   9.3   8.0 99.0 99.00
2005 07 15 03 00 999 99.0 99.0  1.12 10.00  6.67 999 1004.2   8.2   9.3   8.2 99.0 99.00
2005 07 15 04 00 999 99.0 99.0  1.15 10.81  6.67 999 1004.2   8.7   9.3   8.6 99.0 99.00
2005 07 15 05 00 999 99.0 99.0  1.16 10.00  6.69 999 1004.4   8.6   9.3   8.5 99.0 99.00
2005 07 15 06 00 999 99.0 99.0  1.15 10.00  6.70 999 1004.5   8.7   9.3   8.2 99.0 99.00
2005 07 15 07 00 999 99.0 99.0  1.21 10.00  6.30 999 1004.6   8.5   9.3   7.3 99.0 99.00
2005 07 15 08 00 999 99.0 99.0  1.10 10.81  5.51 999 1004.6   8.4   9.3   7.7 99.0 99.00
2005 07 15 09 00 999 99.0 99.0  1.22 10.00  5.33 999 1005.4   8.4   9.2   7.8 99.0 99.00
2005 07 15 10 00 999 99.0 99.0  1.29 10.00  5.31 999 1006.0   8.2   9.1   7.7 99.0 99.00
2005 07 15 11 00 999 99.0 99.0  1.41  5.26  5.13 999 1005.5   7.9   9.0   7.8 99.0 99.00
2005 07 15 12 00 999 99.0 99.0  1.52  5.56  5.36 999 1005.6   8.0   8.9   7.8 99.0 99.00
2005 07 15 13 00 999 99.0 99.0  1.60 10.00  5.52 999 1005.6   8.0   8.7   7.5 99.0 99.00
2005 07 15 14 00 999 99.0 99.0  1.56  5.88  5.38 999 1006.0   7.9   8.7   7.0 99.0 99.00
2005 07 15 15 00 999 99.0 99.0  1.55  6.25  5.45 999 1006.1   7.5   8.6   7.1 99.0 99.00
2005 07 15 16 00 999 99.0 99.0  1.66  5.88  5.45 999 1006.6   7.3   8.6   7.1 99.0 99.00
2005 07 15 17 00 999 99.0 99.0  1.40  6.25  5.43 999 1006.9   7.3   8.6   7.2 99.0 99.00
2005 07 15 18 00 999 99.0 99.0  1.57  6.25  5.62 999 1007.1   7.5   8.6   6.6 99.0 99.00
2005 07 15 19 00 999 99.0 99.0  1.33  6.25  5.43 999 1006.9   8.5   8.6   6.4 99.0 99.00
2005 07 15 20 00 999 99.0 99.0  1.33  6.25  5.59 999 1007.0   8.6   8.6   6.8 99.0 99.00
2005 07 15 21 00 999 99.0 99.0  1.31  5.88  5.56 999 1006.7   8.9   8.6   7.6 99.0 99.00
2005 07 15 22 00 999 99.0 99.0  1.19  5.88  5.67 999 1006.8   8.7   8.7   7.7 99.0 99.00
2005 07 15 23 00 999 99.0 99.0  1.16  5.56  5.70 999 1006.7   8.8   8.7   7.7 99.0 99.00
2005 07 16 00 00 999 99.0 99.0  1.21  5.56  5.72 999 1006.5   8.3   8.7   7.4 99.0 99.00
2005 07 16 01 00 999 99.0 99.0  0.99 10.00  5.74 999 1006.1   8.6   8.7   7.4 99.0 99.00
2005 07 16 02 00 999 99.0 99.0  0.99  5.26  5.65 999 1005.3   8.2   8.7   6.8 99.0 99.00
2005 07 16 03 00 999 99.0 99.0  0.82 10.00  5.43 999 1004.9   8.3   8.7   7.9 99.0 99.00
2005 07 16 04 00 999 99.0 99.0  0.90 10.00  5.38 999 1004.6   8.4   8.7   8.3 99.0 99.00
2005 07 16 05 00 999 99.0 99.0  0.86  9.09  5.05 999 1004.7   8.5   8.7   8.4 99.0 99.00
2005 07 16 06 00 999 99.0 99.0  0.88 10.00  5.35 999 1004.8   8.6   8.7   8.6 99.0 99.00
2005 07 16 07 00 999 99.0 99.0  0.85  9.09  5.37 999 1005.2   8.7   8.7   8.6 99.0 99.00
2005 07 16 08 00 999 99.0 99.0  0.85  9.09  5.43 999 1006.0   8.7   8.7   8.7 99.0 99.00
2005 07 16 09 00 999 99.0 99.0  0.85  9.09  5.40 999 1006.9   8.7   8.7   8.7 99.0 99.00
2005 07 16 10 00 999 99.0 99.0  0.93  9.09  5.43 999 1007.5   8.7   8.8   8.7 99.0 99.00
2005 07 16 11 00 999 99.0 99.0  1.01  5.00  5.59 999 1008.1   8.7   8.9   8.6 99.0 99.00
2005 07 16 12 00 999 99.0 99.0  1.02  5.00  5.46 999 1008.7   8.7   8.9   8.6 99.0 99.00
2005 07 16 13 00 999 99.0 99.0  0.98  5.26  5.44 999 1009.7   8.6   8.9   8.5 99.0 99.00
2005 07 16 14 00 999 99.0 99.0  1.01  5.56  5.37 999 1010.6   8.5   8.9   8.4 99.0 99.00
2005 07 16 15 00 999 99.0 99.0  1.00  5.56  5.47 999 1011.3   8.1   8.9   7.5 99.0 99.00
2005 07 16 16 00 999 99.0 99.0  1.04  5.56  5.61 999 1012.3   8.4   8.9   7.5 99.0 99.00
2005 07 16 17 00 999 99.0 99.0  1.06  5.56  5.56 999 1013.1   9.0   8.9   7.8 99.0 99.00
2005 07 16 18 00 999 99.0 99.0  1.04  5.26  5.67 999 1013.9   9.3   8.9   8.0 99.0 99.00
2005 07 16 19 00 999 99.0 99.0  1.03  6.25  5.71 999 1014.9   8.8   8.9   7.1 99.0 99.00
2005 07 16 20 00 999 99.0 99.0  1.04  6.67  5.79 999 1015.6   8.6   8.9   6.1 99.0 99.00
2005 07 16 21 00 999 99.0 99.0  1.05  6.25  5.60 999 1015.9   8.3   9.0   6.1 99.0 99.00
2005 07 16 22 00 999 99.0 99.0  0.99  5.56  5.31 999 1016.5   8.4   9.0   6.0 99.0 99.00
2005 07 16 23 00 999 99.0 99.0  1.05  5.88  5.34 999 1017.4   8.3   9.0   6.4 99.0 99.00
2005 07 17 00 00 999 99.0 99.0  1.23  6.25  5.55 999 1017.7   8.4   9.1   6.6 99.0 99.00
2005 07 17 01 00 999 99.0 99.0  1.31  6.25  5.52 999 1018.0   9.3   9.2   6.6 99.0 99.00
2005 07 17 02 00 999 99.0 99.0  1.25  7.69  5.60 999 1018.5   9.5   9.3   6.5 99.0 99.00
2005 07 17 03 00 999 99.0 99.0  1.21  5.88  5.69 999 1018.7   9.1   9.2   6.9 99.0 99.00
2005 07 17 04 00 999 99.0 99.0  1.14  5.88  5.47 999 1019.2   8.9   9.2   6.9 99.0 99.00
2005 07 17 05 00 999 99.0 99.0  1.02  7.14  5.45 999 1019.4   8.8   9.2   7.1 99.0 99.00
2005 07 17 06 00 999 99.0 99.0  1.01  6.67  5.46 999 1019.8   8.5   9.2   7.8 99.0 99.00
2005 07 17 07 00 999 99.0 99.0  1.01  7.14  5.52 999 1020.0   8.8   9.1   7.7 99.0 99.00
2005 07 17 08 00 999 99.0 99.0  0.93  6.25  5.54 999 1020.6   8.8   9.1   7.7 99.0 99.00
2005 07 17 09 00 999 99.0 99.0  0.93  5.88  5.43 999 1021.3   8.8   9.0   7.7 99.0 99.00
2005 07 17 10 00 999 99.0 99.0  1.01  6.25  5.60 999 1021.7   8.8   9.1   7.7 99.0 99.00
2005 07 17 11 00 999 99.0 99.0  0.91  6.25  5.39 999 1021.9   8.8   9.0   7.6 99.0 99.00
2005 07 17 12 00 999 99.0 99.0  0.87  6.25  5.35 999 1021.8   8.7   9.0   7.7 99.0 99.00
2005 07 17 13 00 999 99.0 99.0  0.88  5.56  5.39 999 1021.9   8.5   9.0   7.8 99.0 99.00
2005 07 17 14 00 999 99.0 99.0  0.92  5.56  5.57 999 1022.0   8.4   8.9   7.9 99.0 99.00
2005 07 17 15 00 999 99.0 99.0  0.90  5.56  5.39 999 1022.2   8.5   8.9   8.1 99.0 99.00
2005 07 17 16 00 999 99.0 99.0  0.88  5.00  5.43 999 1022.2   8.5   9.0   7.8 99.0 99.00
2005 07 17 17 00 999 99.0 99.0  0.85  5.26  5.56 999 1022.5   8.6   9.0   7.7 99.0 99.00
2005 07 17 18 00 999 99.0 99.0  0.79  5.26  5.50 999 1022.7   8.8   9.1   7.9 99.0 99.00
2005 07 17 19 00 999 99.0 99.0  0.74  4.76  5.44 999 1023.1   8.8   9.1   7.5 99.0 99.00
2005 07 17 20 00 999 99.0 99.0  0.74  7.69  5.49 999 1023.2   8.7   9.1   8.3 99.0 99.00
2005 07 17 21 00 999 99.0 99.0  0.74  5.26  5.49 999 1023.4   8.7   9.1   8.3 99.0 99.00
2005 07 17 22 00 999 99.0 99.0  0.73  5.26  5.24 999 1023.5   8.8   9.1   8.7 99.0 99.00
2005 07 17 23 00 999 99.0 99.0  0.71  5.00  5.30 999 1023.3   9.1   9.1   9.0 99.0 99.00
2005 07 18 00 00 999 99.0 99.0  0.70  8.33  5.29 999 1023.2   9.1   9.1   9.1 99.0 99.00
2005 07 18 01 00 999 99.0 99.0  0.73  7.69  5.07 999 1023.0   9.2   9.1   9.0 99.0 99.00
2005 07 18 02 00 999 99.0 99.0  0.75  7.69  4.92 999 1022.8   9.4   9.2   9.1 99.0 99.00
2005 07 18 03 00 999 99.0 99.0  0.73  7.14  4.88 999 1022.8   9.4   9.2   9.2 99.0 99.00
2005 07 18 04 00 999 99.0 99.0  0.69  7.69  4.94 999 1022.8   9.2   9.2   9.2 99.0 99.00
2005 07 18 05 00 999 99.0 99.0  0.67  7.69  4.81 999 1022.8   8.7   9.2   8.6 99.0 99.00
2005 07 18 06 00 999 99.0 99.0  0.64  7.14  4.88 999 1023.2   8.7   9.3   8.6 99.0 99.00
2005 07 18 07 00 999 99.0 99.0  0.66  7.14  4.97 999 1023.1   8.6   9.3   8.3 99.0 99.00
2005 07 18 08 00 999 99.0 99.0  0.61  7.69  4.98 999 1023.4   8.6   9.3   7.8 99.0 99.00
2005 07 18 09 00 999 99.0 99.0  0.62  6.67  5.13 999 1023.4   8.3   9.3   8.3 99.0 99.00
2005 07 18 10 00 999 99.0 99.0  0.61  6.67  5.24 999 1023.6   8.7   9.2   8.6 99.0 99.00
2005 07 18 11 00 999 99.0 99.0  0.63  6.67  5.04 999 1023.7   8.6   9.2   8.5 99.0 99.00
2005 07 18 12 00 999 99.0 99.0  0.59  6.67  5.09 999 1023.7   8.5   9.2   8.3 99.0 99.00
